review_id,order_id,rating,review_text
REV00657,ORD08352,4,Highly recommended
REV00658,ORD04912,4,Highly recommended
REV00659,ORD06036,4,Excellent product and fast delivery
REV00660,ORD06825,3,"Delivery delayed, disappointed"
REV00661,ORD09780,4,Excellent product and fast delivery
REV00662,ORD09464,4,Highly recommended
REV00663,ORD09561,3,"Delivery delayed, disappointed"
REV00664,ORD06230,4,Highly recommended
REV00665,ORD00518,2,Poor quality product
REV00666,ORD03126,4,Excellent product and fast delivery
REV00667,ORD06862,1,Bad experience
REV00668,ORD06724,2,Poor quality product
REV00669,ORD07727,4,Highly recommended
REV00670,ORD02263,5,Excellent product and fast delivery
REV00671,ORD05326,4,Highly recommended
REV00672,ORD08610,5,Amazing quality
REV00673,ORD07532,4,Very satisfied with purchase
REV00674,ORD08951,5,Worth the price
REV00675,ORD09996,4,Worth the price
REV00676,ORD04572,4,Very satisfied with purchase
REV00677,ORD04877,4,Very satisfied with purchase
REV00678,ORD08012,5,Very satisfied with purchase
REV00679,ORD09184,3,Bad experience
REV00680,ORD04716,5,Worth the price
REV00681,ORD06221,2,Not worth the money
REV00682,ORD05655,5,Amazing quality
REV00683,ORD04759,5,Very satisfied with purchase
REV00684,ORD05675,1,"Delivery delayed, disappointed"
REV00685,ORD07850,5,Worth the price
REV00686,ORD04443,3,Not worth the money
REV00687,ORD02250,5,Worth the price
REV00688,ORD03921,2,Not worth the money
REV00689,ORD03698,3,Not worth the money
REV00690,ORD01642,4,Excellent product and fast delivery
REV00691,ORD01648,4,Amazing quality
REV00692,ORD00085,5,Very satisfied with purchase
REV00693,ORD06667,5,Very satisfied with purchase
REV00694,ORD07823,5,Amazing quality
REV00695,ORD05263,5,Worth the price
REV00696,ORD01466,3,"Delivery delayed, disappointed"
REV00697,ORD08768,5,Very satisfied with purchase
REV00698,ORD02869,5,Excellent product and fast delivery
REV00699,ORD00596,4,Very satisfied with purchase
REV00700,ORD08117,5,Amazing quality
REV00701,ORD00614,3,Bad experience
REV00702,ORD09876,1,Not worth the money
REV00703,ORD04663,2,Bad experience
REV00704,ORD08591,4,Highly recommended
REV00705,ORD08262,4,Very satisfied with purchase
REV00706,ORD01846,4,Very satisfied with purchase
REV00707,ORD04216,3,Poor packaging
REV00708,ORD05524,5,Excellent product and fast delivery
REV00709,ORD03165,5,Highly recommended
REV00710,ORD07008,2,Poor packaging
REV00711,ORD06568,4,Excellent product and fast delivery
REV00712,ORD02304,5,Very satisfied with purchase
REV00713,ORD00112,4,Very satisfied with purchase
REV00714,ORD07320,3,Poor quality product
REV00715,ORD04948,5,Worth the price
REV00716,ORD00188,4,Highly recommended
REV00717,ORD03872,3,Bad experience
REV00718,ORD07626,1,"Delivery delayed, disappointed"
REV00719,ORD08234,3,Poor packaging
REV00720,ORD01924,5,Worth the price
REV00721,ORD06022,4,Worth the price
REV00722,ORD02189,4,Very satisfied with purchase
REV00723,ORD09925,4,Amazing quality
REV00724,ORD07715,4,Highly recommended
REV00725,ORD04055,5,Very satisfied with purchase
REV00726,ORD01342,5,Highly recommended
REV00727,ORD05928,4,Highly recommended
REV00728,ORD01839,1,Not worth the money
REV00729,ORD08282,1,Not worth the money
REV00730,ORD02456,3,Not worth the money
REV00731,ORD07240,2,Not worth the money
REV00732,ORD09555,2,Poor quality product
REV00733,ORD07299,4,Highly recommended
REV00734,ORD02162,5,Amazing quality
REV00735,ORD09240,4,Amazing quality
REV00736,ORD05050,1,Poor packaging
REV00737,ORD04170,5,Amazing quality
REV00738,ORD09476,5,Very satisfied with purchase
REV00739,ORD05645,1,Poor packaging
REV00740,ORD00988,5,Highly recommended
REV00741,ORD07735,5,Excellent product and fast delivery
REV00742,ORD02949,1,Poor packaging
REV00743,ORD06136,5,Amazing quality
REV00744,ORD07349,5,Amazing quality
REV00745,ORD06155,5,Amazing quality
REV00746,ORD02179,2,Not worth the money
REV00747,ORD01944,5,Worth the price
REV00748,ORD06440,2,Not worth the money
REV00749,ORD00057,4,Very satisfied with purchase
REV00750,ORD07586,5,Worth the price
REV00751,ORD06949,5,Highly recommended
REV00752,ORD04056,4,Very satisfied with purchase
REV00753,ORD04517,4,Very satisfied with purchase
REV00754,ORD00528,3,"Delivery delayed, disappointed"
REV00755,ORD00257,5,Amazing quality
REV00756,ORD01654,3,"Delivery delayed, disappointed"
REV00757,ORD09795,4,Amazing quality
REV00758,ORD04010,5,Excellent product and fast delivery
REV00759,ORD07192,5,Amazing quality
REV00760,ORD00925,3,Poor quality product
REV00761,ORD03837,2,Bad experience
REV00762,ORD05225,5,Highly recommended
REV00763,ORD03882,4,Worth the price
REV00764,ORD08541,3,Poor quality product
REV00765,ORD04509,3,Bad experience
REV00766,ORD02870,1,Not worth the money
REV00767,ORD09108,4,Amazing quality
REV00768,ORD06245,4,Worth the price
REV00769,ORD06822,5,Worth the price
REV00770,ORD06168,4,Worth the price
REV00771,ORD07759,3,Not worth the money
REV00772,ORD04928,3,Poor quality product
REV00773,ORD07587,5,Very satisfied with purchase
REV00774,ORD06762,5,Highly recommended
REV00775,ORD08684,5,Highly recommended
REV00776,ORD04178,2,Poor quality product
REV00777,ORD07370,3,"Delivery delayed, disappointed"
REV00778,ORD08776,5,Excellent product and fast delivery
REV00779,ORD00845,5,Very satisfied with purchase
REV00780,ORD09879,3,Not worth the money
REV00781,ORD03083,1,"Delivery delayed, disappointed"
REV00782,ORD09157,5,Highly recommended
REV00783,ORD05456,3,Poor quality product
REV00784,ORD03471,3,"Delivery delayed, disappointed"
REV00785,ORD07847,5,Excellent product and fast delivery
REV00786,ORD03351,5,Highly recommended
REV00787,ORD09046,4,Very satisfied with purchase
REV00788,ORD06237,3,Bad experience
REV00789,ORD05054,4,Worth the price
REV00790,ORD08148,3,Not worth the money
REV00791,ORD05247,4,Amazing quality
REV00792,ORD05127,5,Worth the price
REV00793,ORD03626,4,Highly recommended
REV00794,ORD04273,5,Excellent product and fast delivery
REV00795,ORD09489,4,Highly recommended
REV00796,ORD02498,5,Worth the price
REV00797,ORD06224,3,Poor quality product
REV00798,ORD08181,4,Very satisfied with purchase
REV00799,ORD04217,4,Worth the price
REV00800,ORD08038,5,Amazing quality
REV00801,ORD02774,4,Worth the price
REV00802,ORD08001,2,Not worth the money
REV00803,ORD00963,3,Not worth the money
REV00804,ORD00795,4,Excellent product and fast delivery
REV00805,ORD02253,5,Amazing quality
REV00806,ORD01114,5,Very satisfied with purchase
REV00807,ORD03584,5,Excellent product and fast delivery
REV00808,ORD00991,4,Worth the price
REV00809,ORD07917,4,Highly recommended
REV00810,ORD00109,5,Excellent product and fast delivery
REV00811,ORD00195,4,Amazing quality
REV00812,ORD08778,1,Bad experience
REV00813,ORD08229,5,Excellent product and fast delivery
REV00814,ORD02938,5,Amazing quality
REV00815,ORD08592,2,"Delivery delayed, disappointed"
REV00816,ORD08626,2,Poor quality product
REV00817,ORD04380,3,Bad experience
REV00818,ORD06113,5,Excellent product and fast delivery
REV00819,ORD09257,5,Amazing quality
REV00820,ORD04915,3,Poor quality product
REV00821,ORD00520,5,Excellent product and fast delivery
REV00822,ORD06180,2,Poor packaging
REV00823,ORD00155,4,Excellent product and fast delivery
REV00824,ORD08190,5,Excellent product and fast delivery
REV00825,ORD09271,5,Worth the price
REV00826,ORD08654,5,Excellent product and fast delivery
REV00827,ORD03464,5,Very satisfied with purchase
REV00828,ORD07791,5,Highly recommended
REV00829,ORD04594,3,"Delivery delayed, disappointed"
REV00830,ORD00540,5,Highly recommended
REV00831,ORD00257,2,Bad experience
REV00832,ORD02363,5,Highly recommended
REV00833,ORD01261,5,Amazing quality
REV00834,ORD03940,3,Not worth the money
REV00835,ORD08857,4,Amazing quality
REV00836,ORD01285,3,Poor quality product
REV00837,ORD00880,4,Worth the price
REV00838,ORD01246,2,Poor quality product
REV00839,ORD09759,3,Not worth the money
REV00840,ORD00486,4,Worth the price
REV00841,ORD08039,4,Amazing quality
REV00842,ORD06151,3,Not worth the money
REV00843,ORD06228,4,Highly recommended
REV00844,ORD04840,2,Not worth the money
REV00845,ORD01345,5,Excellent product and fast delivery
REV00846,ORD02528,3,Poor packaging
REV00847,ORD05910,5,Worth the price
REV00848,ORD05051,2,"Delivery delayed, disappointed"
REV00849,ORD01675,4,Worth the price
REV00850,ORD07062,2,Poor quality product
REV00851,ORD08396,4,Highly recommended
REV00852,ORD01469,4,Excellent product and fast delivery
REV00853,ORD09781,4,Excellent product and fast delivery
REV00854,ORD06312,4,Worth the price
REV00855,ORD06354,1,Poor packaging
REV00856,ORD03978,5,Highly recommended
REV00857,ORD06238,4,Very satisfied with purchase
REV00858,ORD04934,2,Bad experience
REV00859,ORD01037,3,Poor quality product
REV00860,ORD06900,2,Bad experience
REV00861,ORD05917,3,"Delivery delayed, disappointed"
REV00862,ORD08124,3,Poor quality product
REV00863,ORD07502,4,Very satisfied with purchase
REV00864,ORD00111,2,Bad experience
REV00865,ORD06225,5,Worth the price
REV00866,ORD07213,5,Worth the price
REV00867,ORD02231,3,Not worth the money
REV00868,ORD03291,3,Not worth the money
REV00869,ORD06525,4,Very satisfied with purchase
REV00870,ORD08045,5,Worth the price
REV00871,ORD05340,5,Very satisfied with purchase
REV00872,ORD05981,4,Amazing quality
REV00873,ORD03274,2,Not worth the money
REV00874,ORD02948,4,Highly recommended
REV00875,ORD00441,5,Highly recommended
REV00876,ORD03435,5,Amazing quality
REV00877,ORD01134,4,Worth the price
REV00878,ORD08181,5,Amazing quality
REV00879,ORD03966,2,Bad experience
REV00880,ORD06933,3,Poor quality product
REV00881,ORD07358,5,Excellent product and fast delivery
REV00882,ORD09540,5,Amazing quality
REV00883,ORD06854,4,Highly recommended
REV00884,ORD08797,4,Worth the price
REV00885,ORD01792,4,Excellent product and fast delivery
REV00886,ORD02726,5,Worth the price
REV00887,ORD09228,4,Excellent product and fast delivery
REV00888,ORD05433,5,Amazing quality
REV00889,ORD01736,5,Amazing quality
REV00890,ORD03638,1,Bad experience
REV00891,ORD09143,4,Highly recommended
REV00892,ORD03622,4,Highly recommended
REV00893,ORD07587,4,Amazing quality
REV00894,ORD08200,5,Highly recommended
REV00895,ORD07910,2,"Delivery delayed, disappointed"
REV00896,ORD01407,2,Poor packaging
REV00897,ORD05708,2,Poor quality product
REV00898,ORD03390,3,Poor packaging
REV00899,ORD07802,4,Worth the price
REV00900,ORD05226,2,Poor packaging
REV00901,ORD01886,1,"Delivery delayed, disappointed"
REV00902,ORD01792,1,Bad experience
REV00903,ORD03997,5,Very satisfied with purchase
REV00904,ORD02624,4,Highly recommended
REV00905,ORD07571,3,Poor packaging
REV00906,ORD03023,3,Poor packaging
REV00907,ORD06482,3,Poor packaging
REV00908,ORD03233,1,Not worth the money
REV00909,ORD06371,4,Amazing quality
REV00910,ORD03372,1,Poor quality product
REV00911,ORD09460,3,"Delivery delayed, disappointed"
REV00912,ORD03064,2,Not worth the money
REV00913,ORD07497,4,Very satisfied with purchase
REV00914,ORD08647,2,Poor packaging
REV00915,ORD09781,5,Worth the price
REV00916,ORD09618,4,Amazing quality
REV00917,ORD07502,2,Bad experience
REV00918,ORD09670,4,Worth the price
REV00919,ORD05132,2,Poor quality product
REV00920,ORD01917,2,Bad experience
REV00921,ORD08370,3,Poor quality product
REV00922,ORD02259,4,Highly recommended
REV00923,ORD03044,4,Amazing quality
REV00924,ORD02839,4,Highly recommended
REV00925,ORD04733,4,Amazing quality
REV00926,ORD07390,2,Bad experience
REV00927,ORD00158,4,Worth the price
REV00928,ORD06291,4,Very satisfied with purchase
REV00929,ORD08110,5,Highly recommended
REV00930,ORD06810,4,Amazing quality
REV00931,ORD08007,5,Amazing quality
REV00932,ORD00506,2,Not worth the money
REV00933,ORD04786,5,Very satisfied with purchase
REV00934,ORD08809,1,Poor quality product
REV00935,ORD09268,3,Poor packaging
REV00936,ORD09007,5,Amazing quality
REV00937,ORD01872,4,Highly recommended
REV00938,ORD06011,3,Not worth the money
REV00939,ORD07232,4,Excellent product and fast delivery
REV00940,ORD01678,4,Amazing quality
REV00941,ORD04878,5,Very satisfied with purchase
REV00942,ORD07369,5,Excellent product and fast delivery
REV00943,ORD07194,3,"Delivery delayed, disappointed"
REV00944,ORD03883,5,Excellent product and fast delivery
REV00945,ORD05745,3,Not worth the money
REV00946,ORD07016,5,Highly recommended
REV00947,ORD03386,2,Poor quality product
REV00948,ORD09341,5,Excellent product and fast delivery
REV00949,ORD09779,4,Worth the price
REV00950,ORD04795,4,Worth the price
REV00951,ORD08429,3,Bad experience
REV00952,ORD02222,5,Excellent product and fast delivery
REV00953,ORD00972,5,Amazing quality
REV00954,ORD02175,5,Very satisfied with purchase
REV00955,ORD04056,3,Bad experience
REV00956,ORD08020,5,Amazing quality
REV00957,ORD06787,2,Bad experience
REV00958,ORD01526,4,Excellent product and fast delivery
REV00959,ORD06047,4,Worth the price
REV00960,ORD05363,4,Amazing quality
REV00961,ORD07512,4,Excellent product and fast delivery
REV00962,ORD01038,4,Worth the price
REV00963,ORD03569,5,Amazing quality
REV00964,ORD08106,5,Very satisfied with purchase
REV00965,ORD05534,3,Bad experience
REV00966,ORD09276,4,Very satisfied with purchase
REV00967,ORD00794,5,Worth the price
REV00968,ORD00267,1,Poor packaging
REV00969,ORD07231,2,Poor quality product
REV00970,ORD03315,4,Amazing quality
REV00971,ORD04946,5,Very satisfied with purchase
REV00972,ORD01530,2,Bad experience
REV00973,ORD01351,5,Worth the price
REV00974,ORD00849,4,Very satisfied with purchase
REV00975,ORD03837,4,Worth the price
REV00976,ORD01560,4,Excellent product and fast delivery
REV00977,ORD01277,1,Poor packaging
REV00978,ORD08511,2,Poor quality product
REV00979,ORD00133,5,Excellent product and fast delivery
REV00980,ORD06920,5,Excellent product and fast delivery
REV00981,ORD01161,5,Amazing quality
REV00982,ORD01679,3,"Delivery delayed, disappointed"
REV00983,ORD04903,2,Bad experience
REV00984,ORD02341,2,Poor quality product
REV00985,ORD00139,1,Not worth the money
REV00986,ORD07211,4,Very satisfied with purchase
REV00987,ORD02481,4,Very satisfied with purchase
REV00988,ORD07249,5,Highly recommended
REV00989,ORD01647,5,Excellent product and fast delivery
REV00990,ORD09660,2,"Delivery delayed, disappointed"
REV00991,ORD07036,5,Worth the price
REV00992,ORD04060,3,Poor quality product
REV00993,ORD04066,3,"Delivery delayed, disappointed"
REV00994,ORD09955,4,Highly recommended
REV00995,ORD04943,3,"Delivery delayed, disappointed"
REV00996,ORD08349,3,Not worth the money
REV00997,ORD04843,3,Poor packaging
REV00998,ORD08109,4,Very satisfied with purchase
REV00999,ORD08186,4,Very satisfied with purchase
REV01000,ORD08656,4,Excellent product and fast delivery
REV01001,ORD05917,5,Excellent product and fast delivery
REV01002,ORD06338,5,Very satisfied with purchase
REV01003,ORD06896,5,Highly recommended
REV01004,ORD07718,4,Very satisfied with purchase
REV01005,ORD00274,5,Excellent product and fast delivery
REV01006,ORD04296,4,Excellent product and fast delivery
REV01007,ORD06521,3,"Delivery delayed, disappointed"
REV01008,ORD06807,4,Highly recommended
REV01009,ORD01351,4,Amazing quality
REV01010,ORD02502,4,Highly recommended
REV01011,ORD01295,3,Bad experience
REV01012,ORD02546,4,Very satisfied with purchase
REV01013,ORD09609,4,Amazing quality
REV01014,ORD05082,4,Excellent product and fast delivery
REV01015,ORD00949,5,Very satisfied with purchase
REV01016,ORD01901,3,Poor packaging
REV01017,ORD00902,4,Highly recommended
REV01018,ORD01957,3,Poor quality product
REV01019,ORD00186,1,Poor quality product
REV01020,ORD08569,2,Bad experience
REV01021,ORD02736,4,Worth the price
REV01022,ORD01935,4,Worth the price
REV01023,ORD05489,5,Excellent product and fast delivery
REV01024,ORD08583,5,Worth the price
REV01025,ORD01263,1,Not worth the money
REV01026,ORD05901,4,Highly recommended
REV01027,ORD02735,1,Not worth the money
REV01028,ORD01686,4,Worth the price
REV01029,ORD03743,5,Excellent product and fast delivery
REV01030,ORD00722,5,Excellent product and fast delivery
REV01031,ORD04007,5,Excellent product and fast delivery
REV01032,ORD06275,1,Bad experience
REV01033,ORD00580,5,Very satisfied with purchase
REV01034,ORD03679,4,Amazing quality
REV01035,ORD05242,3,Poor packaging
REV01036,ORD09365,3,"Delivery delayed, disappointed"
REV01037,ORD00863,4,Highly recommended
REV01038,ORD00753,2,Not worth the money
REV01039,ORD07621,5,Excellent product and fast delivery
REV01040,ORD05363,5,Worth the price
REV01041,ORD00131,2,Poor packaging
REV01042,ORD09238,4,Worth the price
REV01043,ORD03975,5,Highly recommended
REV01044,ORD08084,4,Highly recommended
REV01045,ORD08955,5,Very satisfied with purchase
REV01046,ORD02467,5,Very satisfied with purchase
REV01047,ORD00392,1,Poor packaging
REV01048,ORD00158,3,Bad experience
REV01049,ORD06165,5,Excellent product and fast delivery
REV01050,ORD01704,5,Worth the price
REV01051,ORD06879,3,Poor quality product
REV01052,ORD02333,4,Excellent product and fast delivery
REV01053,ORD00720,5,Excellent product and fast delivery
REV01054,ORD06768,5,Highly recommended
REV01055,ORD07512,5,Worth the price
REV01056,ORD09516,5,Excellent product and fast delivery
REV01057,ORD06462,2,Poor quality product
REV01058,ORD01021,1,Not worth the money
REV01059,ORD03880,4,Very satisfied with purchase
REV01060,ORD06439,3,Bad experience
REV01061,ORD05212,5,Worth the price
REV01062,ORD01224,4,Very satisfied with purchase
REV01063,ORD09580,5,Very satisfied with purchase
REV01064,ORD02694,2,"Delivery delayed, disappointed"
REV01065,ORD06661,4,Worth the price
REV01066,ORD03402,2,Bad experience
REV01067,ORD04342,4,Amazing quality
REV01068,ORD02583,5,Excellent product and fast delivery
REV01069,ORD09885,5,Worth the price
REV01070,ORD02431,1,Bad experience
REV01071,ORD05829,2,Poor quality product
REV01072,ORD04897,4,Excellent product and fast delivery
REV01073,ORD00510,3,Poor quality product
REV01074,ORD09109,5,Amazing quality
REV01075,ORD01552,5,Very satisfied with purchase
