order_id,customer_id,order_date,order_status,city,state,country
ORD00368,CUST1121,2023-08-18,Returned,Bangalore,Karnataka,India
ORD00369,CUST1617,2024-02-22,Delivered,Bangalore,Karnataka,India
ORD00370,CUST0324,2023-03-02,Delivered,Bangalore,Karnataka,India
ORD00371,CUST0877,2024-08-09,Shipped,Bangalore,Karnataka,India
ORD00372,CUST0563,2023-09-18,Delivered,Kochi,Kerala,India
ORD00373,CUST2176,2022-10-08,Delivered,Calicut,Kerala,India
ORD00374,CUST0412,2023-10-11,Shipped,Kochi,Kerala,India
ORD00375,CUST1949,2024-01-06,Delivered,Kochi,Kerala,India
ORD00376,CUST0367,2023-11-10,Delivered,Mumbai,Maharashtra,India
ORD00377,CUST0153,2024-04-24,Shipped,Chennai,Tamil Nadu,India
ORD00378,CUST1627,2022-07-02,Returned,Kochi,Kerala,India
ORD00379,CUST0154,2024-03-28,Cancelled,Mumbai,Maharashtra,India
ORD00380,CUST1373,2024-05-20,Delivered,Calicut,Kerala,India
ORD00381,CUST0550,2024-08-18,Delivered,Bangalore,Karnataka,India
ORD00382,CUST1355,2023-08-07,Shipped,Chennai,Tamil Nadu,India
ORD00383,CUST1381,2023-12-23,Delivered,Kochi,Kerala,India
ORD00384,CUST1661,2022-10-06,Delivered,Bangalore,Karnataka,India
ORD00385,CUST0391,2023-09-03,Delivered,Mumbai,Maharashtra,India
ORD00386,CUST0028,2023-03-11,Returned,Kochi,Kerala,India
ORD00387,CUST1351,2022-07-15,Shipped,Bangalore,Karnataka,India
ORD00388,CUST0968,2022-10-09,Delivered,Bangalore,Karnataka,India
ORD00389,CUST1274,2022-11-13,Delivered,Calicut,Kerala,India
ORD00390,CUST0898,2023-11-12,Delivered,Calicut,Kerala,India
ORD00391,CUST2482,2022-08-15,Shipped,Kochi,Kerala,India
ORD00392,CUST2202,2024-07-18,Cancelled,Bangalore,Karnataka,India
ORD00393,CUST0336,2024-04-25,Delivered,Kochi,Kerala,India
ORD00394,CUST2311,2024-08-23,Delivered,Chennai,Tamil Nadu,India
ORD00395,CUST2199,2024-01-17,Delivered,Calicut,Kerala,India
ORD00396,CUST0477,2023-03-28,Delivered,Kochi,Kerala,India
ORD00397,CUST0228,2022-12-17,Delivered,Kochi,Kerala,India
ORD00398,CUST0237,2024-03-14,Delivered,Mumbai,Maharashtra,India
ORD00399,CUST0090,2024-08-26,Delivered,Chennai,Tamil Nadu,India
ORD00400,CUST0300,2022-05-24,Delivered,Mumbai,Maharashtra,India
ORD00401,CUST0247,2023-07-23,Delivered,Calicut,Kerala,India
ORD00402,CUST0555,2022-08-10,Delivered,Calicut,Kerala,India
ORD00403,CUST1547,2023-06-15,Cancelled,Mumbai,Maharashtra,India
ORD00404,CUST0545,2024-02-22,Cancelled,Mumbai,Maharashtra,India
ORD00405,CUST0522,2022-02-18,Delivered,Bangalore,Karnataka,India
ORD00406,CUST2231,2022-01-10,Delivered,Kochi,Kerala,India
ORD00407,CUST1887,2023-09-27,Delivered,Mumbai,Maharashtra,India
ORD00408,CUST0463,2023-03-07,Returned,Bangalore,Karnataka,India
ORD00409,CUST0414,2022-11-08,Delivered,Calicut,Kerala,India
ORD00410,CUST0200,2023-01-20,Delivered,Chennai,Tamil Nadu,India
ORD00411,CUST0232,2022-11-18,Delivered,Kochi,Kerala,India
ORD00412,CUST2360,2023-09-08,Shipped,Kochi,Kerala,India
ORD00413,CUST1237,2024-10-27,Delivered,Bangalore,Karnataka,India
ORD00414,CUST2281,2023-11-10,Delivered,Kochi,Kerala,India
ORD00415,CUST2031,2024-12-22,Delivered,Chennai,Tamil Nadu,India
ORD00416,CUST2149,2024-06-22,Delivered,Calicut,Kerala,India
ORD00417,CUST2204,2022-12-10,Delivered,Bangalore,Karnataka,India
ORD00418,CUST0592,2022-04-10,Cancelled,Mumbai,Maharashtra,India
ORD00419,CUST2283,2024-01-14,Returned,Mumbai,Maharashtra,India
ORD00420,CUST1353,2023-03-08,Delivered,Chennai,Tamil Nadu,India
ORD00421,CUST0781,2023-08-03,Delivered,Calicut,Kerala,India
ORD00422,CUST0162,2023-05-22,Delivered,Calicut,Kerala,India
ORD00423,CUST0889,2024-04-24,Delivered,Calicut,Kerala,India
ORD00424,CUST0063,2023-04-10,Returned,Mumbai,Maharashtra,India
ORD00425,CUST1962,2024-04-04,Shipped,Kochi,Kerala,India
ORD00426,CUST2262,2022-12-13,Cancelled,Kochi,Kerala,India
ORD00427,CUST1472,2023-05-15,Delivered,Bangalore,Karnataka,India
ORD00428,CUST1909,2023-05-17,Cancelled,Bangalore,Karnataka,India
ORD00429,CUST1696,2023-12-07,Delivered,Calicut,Kerala,India
ORD00430,CUST2267,2024-10-05,Delivered,Calicut,Kerala,India
ORD00431,CUST0943,2023-10-05,Delivered,Chennai,Tamil Nadu,India
ORD00432,CUST1383,2023-10-18,Delivered,Mumbai,Maharashtra,India
ORD00433,CUST1888,2024-08-21,Shipped,Bangalore,Karnataka,India
ORD00434,CUST2001,2022-12-05,Shipped,Kochi,Kerala,India
ORD00435,CUST0305,2024-09-02,Delivered,Kochi,Kerala,India
ORD00436,CUST0948,2023-01-05,Shipped,Calicut,Kerala,India
ORD00437,CUST1980,2024-10-15,Delivered,Calicut,Kerala,India
ORD00438,CUST0049,2022-01-18,Delivered,Mumbai,Maharashtra,India
ORD00439,CUST1175,2024-09-09,Delivered,Calicut,Kerala,India
ORD00440,CUST0735,2024-09-22,Delivered,Calicut,Kerala,India
ORD00441,CUST2157,2024-02-05,Delivered,Calicut,Kerala,India
ORD00442,CUST1529,2023-06-26,Delivered,Bangalore,Karnataka,India
ORD00443,CUST0926,2024-08-08,Returned,Mumbai,Maharashtra,India
ORD00444,CUST0130,2022-11-21,Returned,Bangalore,Karnataka,India
ORD00445,CUST0230,2023-07-13,Delivered,Calicut,Kerala,India
ORD00446,CUST2318,2023-11-21,Shipped,Calicut,Kerala,India
ORD00447,CUST2322,2022-09-08,Delivered,Calicut,Kerala,India
ORD00448,CUST1149,2022-05-03,Delivered,Mumbai,Maharashtra,India
ORD00449,CUST0849,2022-10-28,Delivered,Chennai,Tamil Nadu,India
ORD00450,CUST0316,2024-03-27,Delivered,Chennai,Tamil Nadu,India
ORD00451,CUST1594,2024-03-08,Delivered,Bangalore,Karnataka,India
ORD00452,CUST0322,2023-06-25,Shipped,Chennai,Tamil Nadu,India
ORD00453,CUST0312,2022-12-04,Delivered,Chennai,Tamil Nadu,India
ORD00454,CUST1337,2024-10-13,Returned,Bangalore,Karnataka,India
ORD00455,CUST1538,2023-11-08,Delivered,Calicut,Kerala,India
ORD00456,CUST0352,2024-03-19,Delivered,Mumbai,Maharashtra,India
ORD00457,CUST1098,2022-05-23,Delivered,Chennai,Tamil Nadu,India
ORD00458,CUST1596,2024-07-26,Delivered,Kochi,Kerala,India
ORD00459,CUST1263,2022-06-03,Delivered,Bangalore,Karnataka,India
ORD00460,CUST0768,2023-06-04,Delivered,Mumbai,Maharashtra,India
ORD00461,CUST0424,2024-08-18,Delivered,Mumbai,Maharashtra,India
ORD00462,CUST2450,2023-02-18,Delivered,Calicut,Kerala,India
ORD00463,CUST0347,2022-07-10,Delivered,Bangalore,Karnataka,India
ORD00464,CUST1560,2024-04-17,Delivered,Chennai,Tamil Nadu,India
ORD00465,CUST0598,2023-03-10,Delivered,Kochi,Kerala,India
ORD00466,CUST1984,2023-03-09,Delivered,Calicut,Kerala,India
ORD00467,CUST2031,2023-06-08,Shipped,Calicut,Kerala,India
ORD00468,CUST1621,2022-10-10,Delivered,Chennai,Tamil Nadu,India
ORD00469,CUST2435,2023-11-11,Delivered,Bangalore,Karnataka,India
ORD00470,CUST0823,2023-05-20,Returned,Kochi,Kerala,India
ORD00471,CUST1194,2022-06-13,Returned,Mumbai,Maharashtra,India
ORD00472,CUST1610,2023-10-13,Delivered,Mumbai,Maharashtra,India
ORD00473,CUST2235,2024-02-07,Delivered,Bangalore,Karnataka,India
ORD00474,CUST0859,2022-11-24,Delivered,Kochi,Kerala,India
ORD00475,CUST1676,2024-05-03,Shipped,Mumbai,Maharashtra,India
ORD00476,CUST0632,2024-03-10,Delivered,Mumbai,Maharashtra,India
ORD00477,CUST1963,2022-07-15,Returned,Mumbai,Maharashtra,India
ORD00478,CUST1714,2024-07-17,Cancelled,Chennai,Tamil Nadu,India
ORD00479,CUST2200,2023-01-23,Cancelled,Chennai,Tamil Nadu,India
ORD00480,CUST1455,2022-11-25,Delivered,Chennai,Tamil Nadu,India
ORD00481,CUST1637,2024-11-21,Delivered,Kochi,Kerala,India
ORD00482,CUST0910,2022-07-01,Delivered,Bangalore,Karnataka,India
ORD00483,CUST1826,2024-12-23,Delivered,Chennai,Tamil Nadu,India
ORD00484,CUST2050,2023-07-25,Delivered,Bangalore,Karnataka,India
ORD00485,CUST1704,2022-06-16,Delivered,Kochi,Kerala,India
ORD00486,CUST1406,2024-02-05,Delivered,Calicut,Kerala,India
ORD00487,CUST0400,2024-04-16,Delivered,Mumbai,Maharashtra,India
ORD00488,CUST0472,2023-12-03,Delivered,Mumbai,Maharashtra,India
ORD00489,CUST0674,2024-06-04,Delivered,Calicut,Kerala,India
ORD00490,CUST2294,2022-09-18,Delivered,Kochi,Kerala,India
ORD00491,CUST0756,2022-08-26,Delivered,Mumbai,Maharashtra,India
ORD00492,CUST0809,2023-11-01,Shipped,Kochi,Kerala,India
ORD00493,CUST1141,2022-10-23,Delivered,Mumbai,Maharashtra,India
ORD00494,CUST1875,2022-12-12,Delivered,Calicut,Kerala,India
ORD00495,CUST1284,2024-05-28,Delivered,Calicut,Kerala,India
ORD00496,CUST1426,2024-07-13,Delivered,Chennai,Tamil Nadu,India
ORD00497,CUST1219,2024-08-06,Shipped,Bangalore,Karnataka,India
ORD00498,CUST0480,2023-10-04,Delivered,Chennai,Tamil Nadu,India
ORD00499,CUST1714,2024-06-05,Delivered,Kochi,Kerala,India
ORD00500,CUST1994,2024-03-13,Delivered,Chennai,Tamil Nadu,India
ORD00501,CUST1184,2022-12-18,Delivered,Chennai,Tamil Nadu,India
ORD00502,CUST0220,2023-03-27,Delivered,Kochi,Kerala,India
ORD00503,CUST1573,2023-01-05,Delivered,Bangalore,Karnataka,India
ORD00504,CUST2015,2024-09-16,Delivered,Chennai,Tamil Nadu,India
ORD00505,CUST0127,2023-12-06,Delivered,Mumbai,Maharashtra,India
ORD00506,CUST1183,2022-05-09,Delivered,Kochi,Kerala,India
ORD00507,CUST2029,2024-08-24,Shipped,Kochi,Kerala,India
ORD00508,CUST2225,2022-09-19,Delivered,Chennai,Tamil Nadu,India
ORD00509,CUST2238,2022-09-25,Shipped,Bangalore,Karnataka,India
ORD00510,CUST1014,2022-07-24,Shipped,Kochi,Kerala,India
ORD00511,CUST0357,2023-01-09,Delivered,Bangalore,Karnataka,India
ORD00512,CUST2409,2022-02-07,Shipped,Mumbai,Maharashtra,India
ORD00513,CUST0847,2023-12-06,Delivered,Bangalore,Karnataka,India
ORD00514,CUST2445,2024-01-12,Delivered,Kochi,Kerala,India
ORD00515,CUST2346,2023-03-23,Delivered,Chennai,Tamil Nadu,India
ORD00516,CUST1686,2024-09-27,Delivered,Bangalore,Karnataka,India
ORD00517,CUST0544,2024-05-05,Shipped,Calicut,Kerala,India
ORD00518,CUST1609,2024-03-11,Shipped,Kochi,Kerala,India
ORD00519,CUST1697,2024-03-21,Delivered,Mumbai,Maharashtra,India
ORD00520,CUST0382,2022-08-21,Shipped,Mumbai,Maharashtra,India
ORD00521,CUST1512,2024-09-09,Delivered,Mumbai,Maharashtra,India
ORD00522,CUST0382,2023-08-19,Delivered,Mumbai,Maharashtra,India
ORD00523,CUST2190,2023-11-28,Delivered,Mumbai,Maharashtra,India
ORD00524,CUST1100,2023-04-27,Delivered,Mumbai,Maharashtra,India
ORD00525,CUST2319,2023-05-18,Delivered,Bangalore,Karnataka,India
ORD00526,CUST0408,2024-06-25,Delivered,Mumbai,Maharashtra,India
ORD00527,CUST1870,2022-01-28,Delivered,Mumbai,Maharashtra,India
ORD00528,CUST1237,2022-07-23,Cancelled,Calicut,Kerala,India
ORD00529,CUST0338,2022-05-21,Delivered,Kochi,Kerala,India
ORD00530,CUST1252,2022-11-02,Delivered,Bangalore,Karnataka,India
ORD00531,CUST0005,2024-07-03,Shipped,Kochi,Kerala,India
ORD00532,CUST2128,2022-08-05,Delivered,Kochi,Kerala,India
ORD00533,CUST0494,2022-01-23,Delivered,Mumbai,Maharashtra,India
ORD00534,CUST0420,2022-10-13,Delivered,Mumbai,Maharashtra,India
ORD00535,CUST0546,2023-06-10,Delivered,Calicut,Kerala,India
ORD00536,CUST0673,2024-02-19,Delivered,Kochi,Kerala,India
ORD00537,CUST0621,2024-06-07,Delivered,Mumbai,Maharashtra,India
ORD00538,CUST0574,2022-10-03,Cancelled,Mumbai,Maharashtra,India
ORD00539,CUST0573,2023-10-14,Delivered,Calicut,Kerala,India
ORD00540,CUST2462,2024-05-03,Delivered,Kochi,Kerala,India
ORD00541,CUST1236,2024-12-01,Shipped,Chennai,Tamil Nadu,India
ORD00542,CUST1605,2024-09-17,Delivered,Kochi,Kerala,India
ORD00543,CUST2047,2023-10-13,Delivered,Bangalore,Karnataka,India
ORD00544,CUST1297,2024-02-01,Returned,Chennai,Tamil Nadu,India
ORD00545,CUST0708,2024-07-14,Delivered,Kochi,Kerala,India
ORD00546,CUST1074,2022-02-19,Delivered,Mumbai,Maharashtra,India
ORD00547,CUST1174,2022-01-26,Delivered,Kochi,Kerala,India
ORD00548,CUST2198,2023-07-23,Delivered,Chennai,Tamil Nadu,India
ORD00549,CUST0833,2023-10-03,Delivered,Chennai,Tamil Nadu,India
ORD00550,CUST0271,2023-09-13,Delivered,Kochi,Kerala,India
ORD00551,CUST1780,2022-12-02,Delivered,Bangalore,Karnataka,India
ORD00552,CUST0720,2024-08-20,Delivered,Calicut,Kerala,India
ORD00553,CUST0672,2024-01-05,Shipped,Calicut,Kerala,India
ORD00554,CUST1062,2024-06-17,Shipped,Mumbai,Maharashtra,India
ORD00555,CUST1101,2022-06-24,Shipped,Kochi,Kerala,India
ORD00556,CUST2146,2023-01-26,Delivered,Calicut,Kerala,India
ORD00557,CUST2033,2024-05-19,Delivered,Calicut,Kerala,India
ORD00558,CUST2322,2023-09-02,Delivered,Mumbai,Maharashtra,India
ORD00559,CUST2351,2022-06-09,Shipped,Kochi,Kerala,India
ORD00560,CUST0051,2024-04-17,Delivered,Calicut,Kerala,India
ORD00561,CUST0615,2023-01-12,Delivered,Kochi,Kerala,India
ORD00562,CUST1718,2024-01-26,Cancelled,Kochi,Kerala,India
ORD00563,CUST1311,2022-06-14,Cancelled,Kochi,Kerala,India
ORD00564,CUST0216,2024-02-12,Delivered,Bangalore,Karnataka,India
ORD00565,CUST0283,2024-04-02,Returned,Kochi,Kerala,India
ORD00566,CUST1871,2023-05-11,Delivered,Mumbai,Maharashtra,India
ORD00567,CUST1245,2022-06-10,Delivered,Calicut,Kerala,India
ORD00568,CUST2021,2023-04-12,Delivered,Chennai,Tamil Nadu,India
ORD00569,CUST1680,2022-12-05,Delivered,Kochi,Kerala,India
ORD00570,CUST0040,2024-04-12,Delivered,Calicut,Kerala,India
ORD00571,CUST1260,2024-01-13,Shipped,Bangalore,Karnataka,India
ORD00572,CUST0246,2024-04-08,Delivered,Calicut,Kerala,India
ORD00573,CUST1526,2022-10-28,Delivered,Kochi,Kerala,India
ORD00574,CUST1616,2024-10-05,Delivered,Mumbai,Maharashtra,India
ORD00575,CUST0970,2023-10-22,Returned,Calicut,Kerala,India
ORD00576,CUST1337,2023-05-26,Delivered,Bangalore,Karnataka,India
ORD00577,CUST0831,2023-08-08,Delivered,Bangalore,Karnataka,India
ORD00578,CUST1666,2022-10-15,Delivered,Kochi,Kerala,India
ORD00579,CUST1263,2023-09-25,Delivered,Calicut,Kerala,India
ORD00580,CUST1247,2022-05-03,Delivered,Mumbai,Maharashtra,India
ORD00581,CUST0608,2022-01-27,Cancelled,Chennai,Tamil Nadu,India
ORD00582,CUST1225,2023-11-17,Delivered,Calicut,Kerala,India
ORD00583,CUST2278,2022-03-13,Cancelled,Bangalore,Karnataka,India
ORD00584,CUST0573,2022-04-15,Delivered,Chennai,Tamil Nadu,India
ORD00585,CUST0911,2022-01-27,Shipped,Calicut,Kerala,India
ORD00586,CUST0345,2023-04-12,Delivered,Kochi,Kerala,India
ORD00587,CUST1817,2022-10-03,Delivered,Chennai,Tamil Nadu,India
ORD00588,CUST1889,2023-02-04,Delivered,Kochi,Kerala,India
ORD00589,CUST1618,2024-03-14,Shipped,Calicut,Kerala,India
ORD00590,CUST1450,2023-01-22,Delivered,Mumbai,Maharashtra,India
ORD00591,CUST0609,2023-03-09,Delivered,Kochi,Kerala,India
ORD00592,CUST1688,2022-10-21,Delivered,Calicut,Kerala,India
ORD00593,CUST0563,2022-08-03,Delivered,Chennai,Tamil Nadu,India
ORD00594,CUST2227,2024-04-26,Delivered,Mumbai,Maharashtra,India
ORD00595,CUST1986,2024-07-12,Delivered,Calicut,Kerala,India
ORD00596,CUST1307,2023-10-09,Delivered,Bangalore,Karnataka,India
ORD00597,CUST0240,2022-04-26,Shipped,Chennai,Tamil Nadu,India
ORD00598,CUST0954,2023-09-25,Delivered,Mumbai,Maharashtra,India
ORD00599,CUST2186,2022-02-22,Delivered,Kochi,Kerala,India
ORD00600,CUST1591,2024-04-28,Returned,Calicut,Kerala,India
ORD00601,CUST1470,2022-03-08,Delivered,Bangalore,Karnataka,India
ORD00602,CUST2326,2024-01-23,Delivered,Chennai,Tamil Nadu,India
ORD00603,CUST2017,2024-03-07,Shipped,Chennai,Tamil Nadu,India
ORD00604,CUST0231,2022-05-16,Delivered,Chennai,Tamil Nadu,India
ORD00605,CUST0826,2023-12-01,Delivered,Kochi,Kerala,India
ORD00606,CUST1326,2024-06-06,Cancelled,Kochi,Kerala,India
ORD00607,CUST0581,2022-01-19,Shipped,Calicut,Kerala,India
ORD00608,CUST1621,2023-09-03,Delivered,Calicut,Kerala,India
ORD00609,CUST0646,2023-02-10,Delivered,Chennai,Tamil Nadu,India
ORD00610,CUST2302,2024-11-11,Delivered,Mumbai,Maharashtra,India
ORD00611,CUST0719,2022-06-22,Delivered,Chennai,Tamil Nadu,India
ORD00612,CUST0728,2024-05-23,Delivered,Mumbai,Maharashtra,India
ORD00613,CUST2325,2023-12-28,Returned,Calicut,Kerala,India
ORD00614,CUST0905,2024-03-11,Cancelled,Calicut,Kerala,India
ORD00615,CUST0319,2023-02-05,Delivered,Chennai,Tamil Nadu,India
ORD00616,CUST0364,2023-06-06,Delivered,Kochi,Kerala,India
ORD00617,CUST0278,2022-08-09,Delivered,Bangalore,Karnataka,India
ORD00618,CUST1581,2022-05-24,Delivered,Bangalore,Karnataka,India
ORD00619,CUST1552,2022-12-14,Delivered,Mumbai,Maharashtra,India
ORD00620,CUST2368,2023-09-04,Shipped,Bangalore,Karnataka,India
ORD00621,CUST0137,2023-03-03,Shipped,Kochi,Kerala,India
ORD00622,CUST0304,2023-01-09,Returned,Bangalore,Karnataka,India
ORD00623,CUST2241,2023-03-06,Shipped,Bangalore,Karnataka,India
ORD00624,CUST0127,2024-06-20,Cancelled,Calicut,Kerala,India
ORD00625,CUST0842,2022-11-02,Delivered,Mumbai,Maharashtra,India
ORD00626,CUST2213,2024-07-18,Shipped,Kochi,Kerala,India
ORD00627,CUST2252,2022-10-02,Delivered,Bangalore,Karnataka,India
ORD00628,CUST0359,2022-03-12,Delivered,Mumbai,Maharashtra,India
ORD00629,CUST0848,2023-11-07,Delivered,Bangalore,Karnataka,India
ORD00630,CUST1629,2023-10-28,Delivered,Kochi,Kerala,India
ORD00631,CUST2229,2024-08-09,Delivered,Mumbai,Maharashtra,India
ORD00632,CUST1826,2023-03-13,Delivered,Mumbai,Maharashtra,India
ORD00633,CUST1101,2023-05-15,Delivered,Calicut,Kerala,India
ORD00634,CUST0397,2022-01-25,Delivered,Chennai,Tamil Nadu,India
ORD00635,CUST2268,2023-12-25,Delivered,Calicut,Kerala,India
ORD00636,CUST1945,2024-07-14,Returned,Calicut,Kerala,India
ORD00637,CUST0143,2023-04-10,Delivered,Chennai,Tamil Nadu,India
ORD00638,CUST0604,2024-10-22,Returned,Chennai,Tamil Nadu,India
ORD00639,CUST0790,2022-08-06,Returned,Calicut,Kerala,India
ORD00640,CUST1784,2023-01-03,Returned,Kochi,Kerala,India
ORD00641,CUST0275,2023-12-11,Cancelled,Kochi,Kerala,India
ORD00642,CUST1132,2024-07-13,Delivered,Calicut,Kerala,India
ORD00643,CUST2407,2022-08-26,Shipped,Chennai,Tamil Nadu,India
ORD00644,CUST2321,2022-07-14,Delivered,Chennai,Tamil Nadu,India
ORD00645,CUST0414,2022-10-04,Delivered,Chennai,Tamil Nadu,India
ORD00646,CUST1989,2023-09-14,Delivered,Bangalore,Karnataka,India
ORD00647,CUST2494,2022-10-09,Delivered,Chennai,Tamil Nadu,India
ORD00648,CUST0202,2023-01-11,Delivered,Mumbai,Maharashtra,India
ORD00649,CUST1242,2023-05-01,Delivered,Mumbai,Maharashtra,India
ORD00650,CUST0403,2023-05-28,Delivered,Bangalore,Karnataka,India
ORD00651,CUST1315,2023-03-24,Delivered,Kochi,Kerala,India
ORD00652,CUST0866,2024-12-03,Delivered,Bangalore,Karnataka,India
ORD00653,CUST0231,2024-12-28,Delivered,Mumbai,Maharashtra,India
ORD00654,CUST1653,2022-03-10,Shipped,Chennai,Tamil Nadu,India
ORD00655,CUST0823,2024-09-01,Delivered,Kochi,Kerala,India
ORD00656,CUST1477,2022-04-15,Delivered,Calicut,Kerala,India
ORD00657,CUST1626,2023-05-27,Delivered,Kochi,Kerala,India
ORD00658,CUST1944,2023-11-20,Delivered,Calicut,Kerala,India
ORD00659,CUST1060,2023-09-12,Delivered,Chennai,Tamil Nadu,India
ORD00660,CUST2344,2022-05-13,Delivered,Calicut,Kerala,India
ORD00661,CUST1103,2024-04-08,Delivered,Kochi,Kerala,India
ORD00662,CUST0037,2022-09-28,Shipped,Mumbai,Maharashtra,India
ORD00663,CUST0035,2024-03-06,Delivered,Mumbai,Maharashtra,India
ORD00664,CUST1128,2024-05-26,Returned,Kochi,Kerala,India
ORD00665,CUST1912,2023-07-15,Delivered,Mumbai,Maharashtra,India
ORD00666,CUST0031,2024-11-13,Delivered,Bangalore,Karnataka,India
ORD00667,CUST2495,2023-11-18,Delivered,Chennai,Tamil Nadu,India
ORD00668,CUST1378,2024-05-04,Delivered,Bangalore,Karnataka,India
ORD00669,CUST1224,2023-11-21,Shipped,Bangalore,Karnataka,India
ORD00670,CUST0233,2024-03-25,Delivered,Kochi,Kerala,India
ORD00671,CUST0105,2024-07-11,Delivered,Chennai,Tamil Nadu,India
ORD00672,CUST0145,2023-05-14,Delivered,Mumbai,Maharashtra,India
ORD00673,CUST0911,2022-12-11,Shipped,Chennai,Tamil Nadu,India
ORD00674,CUST0697,2024-11-12,Delivered,Chennai,Tamil Nadu,India
ORD00675,CUST1060,2023-03-04,Delivered,Chennai,Tamil Nadu,India
ORD00676,CUST0911,2024-03-11,Delivered,Chennai,Tamil Nadu,India
ORD00677,CUST1358,2024-04-28,Delivered,Bangalore,Karnataka,India
ORD00678,CUST0483,2024-05-10,Delivered,Bangalore,Karnataka,India
ORD00679,CUST0292,2024-01-19,Delivered,Mumbai,Maharashtra,India
ORD00680,CUST1564,2024-04-04,Cancelled,Mumbai,Maharashtra,India
ORD00681,CUST0618,2023-05-02,Cancelled,Chennai,Tamil Nadu,India
ORD00682,CUST1875,2023-04-14,Returned,Kochi,Kerala,India
ORD00683,CUST1998,2024-06-06,Shipped,Kochi,Kerala,India
ORD00684,CUST1852,2023-11-21,Delivered,Bangalore,Karnataka,India
ORD00685,CUST2006,2022-04-19,Shipped,Bangalore,Karnataka,India
ORD00686,CUST1653,2024-03-14,Delivered,Calicut,Kerala,India
ORD00687,CUST0817,2023-08-01,Delivered,Mumbai,Maharashtra,India
ORD00688,CUST0781,2023-01-25,Shipped,Bangalore,Karnataka,India
ORD00689,CUST1411,2022-12-08,Delivered,Calicut,Kerala,India
ORD00690,CUST1254,2022-03-13,Delivered,Bangalore,Karnataka,India
ORD00691,CUST1868,2022-02-10,Returned,Kochi,Kerala,India
ORD00692,CUST1404,2023-10-22,Returned,Chennai,Tamil Nadu,India
ORD00693,CUST1653,2022-06-06,Returned,Mumbai,Maharashtra,India
ORD00694,CUST0866,2022-04-24,Returned,Calicut,Kerala,India
ORD00695,CUST0154,2022-10-12,Shipped,Calicut,Kerala,India
ORD00696,CUST0197,2024-12-02,Delivered,Mumbai,Maharashtra,India
ORD00697,CUST1820,2022-11-23,Delivered,Calicut,Kerala,India
ORD00698,CUST0628,2024-02-09,Delivered,Mumbai,Maharashtra,India
ORD00699,CUST0414,2022-12-10,Delivered,Kochi,Kerala,India
ORD00700,CUST1716,2024-05-20,Shipped,Chennai,Tamil Nadu,India
ORD00701,CUST0467,2024-09-20,Delivered,Calicut,Kerala,India
ORD00702,CUST1078,2022-08-20,Delivered,Calicut,Kerala,India
ORD00703,CUST0657,2023-04-23,Delivered,Chennai,Tamil Nadu,India
ORD00704,CUST1969,2023-09-07,Delivered,Calicut,Kerala,India
ORD00705,CUST0453,2022-04-01,Delivered,Bangalore,Karnataka,India
ORD00706,CUST0415,2022-11-25,Delivered,Chennai,Tamil Nadu,India
ORD00707,CUST0716,2023-11-15,Delivered,Bangalore,Karnataka,India
ORD00708,CUST1745,2023-05-26,Delivered,Calicut,Kerala,India
ORD00709,CUST0699,2022-02-01,Cancelled,Calicut,Kerala,India
ORD00710,CUST0381,2023-06-20,Delivered,Bangalore,Karnataka,India
ORD00711,CUST1870,2022-06-04,Delivered,Bangalore,Karnataka,India
ORD00712,CUST1728,2024-07-28,Delivered,Bangalore,Karnataka,India
ORD00713,CUST0653,2022-02-23,Shipped,Kochi,Kerala,India
ORD00714,CUST1795,2024-07-16,Shipped,Calicut,Kerala,India
ORD00715,CUST0536,2024-11-01,Cancelled,Kochi,Kerala,India
ORD00716,CUST0260,2022-08-14,Delivered,Mumbai,Maharashtra,India
ORD00717,CUST2362,2024-12-17,Shipped,Bangalore,Karnataka,India
ORD00718,CUST2143,2024-04-28,Delivered,Chennai,Tamil Nadu,India
ORD00719,CUST1974,2023-02-22,Shipped,Chennai,Tamil Nadu,India
ORD00720,CUST2287,2023-11-05,Shipped,Bangalore,Karnataka,India
ORD00721,CUST2071,2022-01-21,Returned,Chennai,Tamil Nadu,India
ORD00722,CUST1314,2022-08-03,Shipped,Mumbai,Maharashtra,India
ORD00723,CUST2255,2023-06-02,Delivered,Kochi,Kerala,India
ORD00724,CUST2348,2022-07-03,Delivered,Mumbai,Maharashtra,India
ORD00725,CUST2038,2023-02-15,Delivered,Mumbai,Maharashtra,India
ORD00726,CUST2250,2023-02-14,Delivered,Calicut,Kerala,India
ORD00727,CUST2083,2024-02-20,Delivered,Calicut,Kerala,India
