order_id,product_id,customer_id,quantity,sales_amount,shipping_cost,rating
ORD04047,PROD0119,CUST0567,2,10403,134,1
ORD08471,PROD0207,CUST1183,3,587,251,1
ORD09642,PROD0417,CUST0613,4,829,233,4
ORD06004,PROD0370,CUST1666,4,4633,239,1
ORD06265,PROD0043,CUST1760,3,11416,318,2
ORD08558,PROD0346,CUST0290,1,3771,191,2
ORD03038,PROD0164,CUST1606,2,6053,336,1
ORD04427,PROD0244,CUST1786,2,1865,356,4
ORD00956,PROD0153,CUST0603,1,5410,425,3
ORD06824,PROD0162,CUST1537,3,2278,197,2
ORD00898,PROD0132,CUST1655,2,7420,86,4
ORD07188,PROD0083,CUST1252,3,4534,63,1
ORD05849,PROD0397,CUST0893,4,6945,248,1
ORD08666,PROD0108,CUST1894,1,4068,365,4
ORD09884,PROD0401,CUST0919,3,8327,242,4
ORD03039,PROD0157,CUST0722,4,8239,422,4
ORD05111,PROD0401,CUST0296,3,3266,297,5
ORD06754,PROD0395,CUST0435,2,9327,391,4
ORD01731,PROD0082,CUST1146,2,8768,124,4
ORD09836,PROD0433,CUST1174,4,7844,361,5
ORD06670,PROD0362,CUST2259,1,10049,209,1
ORD05686,PROD0206,CUST0370,1,3408,483,4
ORD06970,PROD0242,CUST0769,1,5321,68,5
ORD06435,PROD0258,CUST1091,2,5802,455,5
ORD04521,PROD0236,CUST0305,1,994,243,2
ORD03183,PROD0323,CUST2194,4,6192,250,5
ORD00420,PROD0173,CUST1077,4,5692,85,2
ORD08231,PROD0014,CUST1981,1,6313,455,2
ORD00128,PROD0059,CUST1722,4,5405,287,4
ORD03923,PROD0099,CUST1558,4,2769,58,2
ORD06082,PROD0394,CUST1000,2,8554,65,4
ORD08849,PROD0304,CUST1356,1,3914,465,4
ORD05371,PROD0151,CUST0926,4,11797,120,2
ORD09641,PROD0010,CUST1276,3,11145,84,2
ORD06810,PROD0113,CUST2259,3,9428,459,5
ORD04754,PROD0419,CUST0197,3,10380,236,2
ORD05178,PROD0404,CUST0360,3,1140,79,3
ORD06676,PROD0007,CUST1530,1,7039,379,4
ORD02563,PROD0329,CUST1070,1,9980,211,5
ORD01397,PROD0173,CUST2157,2,9989,377,5
ORD08014,PROD0029,CUST0691,2,3171,129,3
ORD06398,PROD0207,CUST0178,1,2258,260,5
ORD08597,PROD0450,CUST0384,2,9330,361,2
ORD06453,PROD0467,CUST1434,3,10568,309,5
ORD07901,PROD0283,CUST0453,4,11266,351,1
ORD03081,PROD0495,CUST1573,3,4729,395,5
ORD09138,PROD0113,CUST0912,1,1629,211,2
ORD04668,PROD0303,CUST0806,4,6867,440,3
ORD03748,PROD0027,CUST0954,3,8140,408,3
ORD07630,PROD0281,CUST1099,3,11034,122,4
ORD01785,PROD0393,CUST1348,3,6983,272,1
ORD06703,PROD0472,CUST0014,3,7036,337,1
ORD06064,PROD0225,CUST2095,4,5535,393,1
ORD01248,PROD0242,CUST2232,4,7509,263,1
ORD01572,PROD0444,CUST1165,2,11576,368,4
ORD04791,PROD0472,CUST2217,4,4227,58,4
ORD08160,PROD0375,CUST0549,1,2948,283,5
ORD09625,PROD0460,CUST1751,4,3814,56,1
ORD02499,PROD0055,CUST1947,3,6976,480,3
ORD05150,PROD0285,CUST2384,3,6592,384,4
ORD06943,PROD0288,CUST1212,3,3700,461,5
ORD00370,PROD0342,CUST1605,3,4208,402,5
ORD06126,PROD0239,CUST2358,3,2242,472,3
ORD03228,PROD0284,CUST0269,3,6189,427,4
ORD09472,PROD0481,CUST2440,3,10875,267,4
ORD01318,PROD0177,CUST1739,4,11037,117,5
ORD02050,PROD0405,CUST0929,1,3581,382,1
ORD03533,PROD0305,CUST0370,2,8381,496,4
ORD04655,PROD0399,CUST2467,4,10849,447,5
ORD07387,PROD0202,CUST2144,4,3877,444,5
ORD06005,PROD0299,CUST1674,4,11637,405,4
ORD01314,PROD0346,CUST1976,3,8684,105,5
ORD09519,PROD0222,CUST0442,3,4218,186,1
ORD01860,PROD0045,CUST1989,4,10833,479,3
ORD04577,PROD0030,CUST1690,3,7367,161,3
ORD09640,PROD0052,CUST1569,1,2996,110,1
ORD06877,PROD0473,CUST1968,2,7599,364,4
ORD03915,PROD0110,CUST0718,2,7953,453,5
ORD03268,PROD0034,CUST2313,2,6714,156,4
ORD03170,PROD0216,CUST2383,4,8964,139,3
ORD07054,PROD0243,CUST2279,1,2569,73,1
ORD01976,PROD0190,CUST1729,4,3087,266,4
ORD00244,PROD0038,CUST0646,1,10959,204,4
ORD04187,PROD0352,CUST1462,2,11567,443,5
ORD04517,PROD0198,CUST0112,3,1787,499,4
ORD00691,PROD0001,CUST1768,4,11736,105,3
ORD05434,PROD0464,CUST0821,4,6189,134,5
ORD06136,PROD0241,CUST2086,1,1017,183,3
ORD02988,PROD0077,CUST0621,4,9248,491,3
ORD05677,PROD0370,CUST1960,2,1356,59,4
ORD04865,PROD0140,CUST0556,4,5510,378,1
ORD03456,PROD0471,CUST1169,1,1859,309,1
ORD09003,PROD0240,CUST0709,2,520,417,4
ORD07030,PROD0214,CUST2151,1,8685,64,3
ORD09143,PROD0062,CUST2003,4,11018,455,1
ORD07107,PROD0248,CUST0446,4,2820,113,1
ORD06383,PROD0357,CUST1405,2,4353,70,3
ORD09894,PROD0312,CUST2210,2,7008,462,3
ORD06658,PROD0344,CUST1701,1,11548,373,1
ORD03681,PROD0217,CUST1670,3,9442,467,1
ORD00632,PROD0279,CUST1541,2,3237,439,2
ORD01647,PROD0122,CUST0086,1,11720,64,2
ORD06242,PROD0426,CUST0968,3,901,497,5
ORD04828,PROD0272,CUST2241,3,8444,331,2
ORD00104,PROD0388,CUST2288,1,11887,186,4
ORD04948,PROD0008,CUST1919,2,4760,406,4
ORD04672,PROD0409,CUST0463,3,3901,209,3
ORD06317,PROD0046,CUST2460,4,6545,242,4
ORD02790,PROD0121,CUST2391,4,3544,94,2
ORD01877,PROD0470,CUST2406,2,10667,241,1
ORD03184,PROD0069,CUST0420,4,6800,92,1
ORD00076,PROD0499,CUST2279,4,6065,485,5
ORD00556,PROD0447,CUST1360,4,2958,243,4
ORD08588,PROD0275,CUST0877,1,2375,367,2
ORD05598,PROD0321,CUST2092,1,10374,59,3
ORD03058,PROD0308,CUST0338,1,6966,390,4
ORD00543,PROD0045,CUST2300,2,660,188,2
ORD02623,PROD0245,CUST0931,3,10096,81,3
ORD07185,PROD0450,CUST1613,1,1781,441,5
ORD03044,PROD0141,CUST0441,3,7235,301,2
ORD00388,PROD0359,CUST1018,2,8866,249,3
ORD09290,PROD0182,CUST2380,3,2545,77,1
ORD09590,PROD0092,CUST1112,2,3115,142,3
ORD07080,PROD0475,CUST0352,3,4819,64,4
ORD02097,PROD0069,CUST0216,3,9898,372,2
ORD08854,PROD0198,CUST0270,4,6807,408,3
ORD05529,PROD0353,CUST2409,2,9688,136,3
ORD01219,PROD0408,CUST0469,1,5327,162,2
ORD06185,PROD0377,CUST0249,4,3292,193,3
ORD00909,PROD0270,CUST0157,3,1762,312,2
ORD08411,PROD0002,CUST2156,4,2365,463,4
ORD03670,PROD0493,CUST2123,4,2318,152,3
ORD02451,PROD0136,CUST0635,3,7747,491,2
ORD00970,PROD0383,CUST0915,1,11820,233,4
ORD09511,PROD0096,CUST1295,4,6460,341,3
ORD07856,PROD0432,CUST2357,4,921,302,2
ORD07053,PROD0382,CUST2360,2,10352,50,3
ORD02350,PROD0469,CUST0352,1,1638,422,4
ORD07064,PROD0371,CUST0293,2,8366,76,2
ORD07784,PROD0093,CUST2038,4,8514,97,4
ORD01299,PROD0020,CUST0679,1,2975,124,3
ORD08758,PROD0106,CUST0055,4,3154,99,1
ORD01420,PROD0156,CUST0928,2,3557,59,5
ORD04182,PROD0432,CUST0273,1,9956,171,5
ORD08457,PROD0305,CUST0687,3,4561,96,1
ORD01306,PROD0118,CUST2409,2,1379,296,2
ORD08512,PROD0242,CUST0736,4,2837,340,5
ORD00670,PROD0155,CUST0577,4,8058,87,2
ORD08263,PROD0460,CUST0093,2,8814,290,4
ORD07519,PROD0316,CUST1749,1,730,429,4
ORD07484,PROD0378,CUST0142,3,3076,417,4
ORD02445,PROD0192,CUST1008,4,9181,450,3
ORD05053,PROD0486,CUST0279,1,3583,318,3
ORD04279,PROD0129,CUST2201,2,2507,491,4
ORD05876,PROD0130,CUST1152,3,11946,112,5
ORD04264,PROD0131,CUST0170,2,11495,164,2
ORD08295,PROD0489,CUST1486,2,6611,417,5
ORD08602,PROD0311,CUST0624,3,1541,54,5
ORD08574,PROD0341,CUST1856,1,7769,99,1
ORD01314,PROD0174,CUST2466,3,9272,216,2
ORD00183,PROD0287,CUST1838,4,5209,395,4
ORD08125,PROD0499,CUST2042,2,6049,178,4
ORD01939,PROD0382,CUST1843,3,4369,311,5
ORD03111,PROD0067,CUST1128,4,9296,165,3
ORD00190,PROD0434,CUST0485,4,9085,90,1
ORD08524,PROD0292,CUST1968,4,2976,108,5
ORD03302,PROD0047,CUST1717,3,5168,265,5
ORD06363,PROD0148,CUST0471,1,11900,226,1
ORD04558,PROD0175,CUST0476,1,8585,74,3
ORD02963,PROD0123,CUST0103,4,5228,475,5
ORD00225,PROD0059,CUST1962,4,11882,267,1
ORD02687,PROD0497,CUST1312,3,8980,493,3
ORD07603,PROD0062,CUST2456,2,4903,489,4
ORD07989,PROD0468,CUST0815,2,1520,245,3
ORD03156,PROD0175,CUST2186,1,9167,295,3
ORD03416,PROD0169,CUST2468,2,3152,421,3
ORD03710,PROD0036,CUST1674,3,2358,170,2
ORD04010,PROD0094,CUST1130,3,4897,150,2
ORD05833,PROD0064,CUST1714,4,9789,162,3
ORD08140,PROD0416,CUST1940,4,9537,314,2
ORD05047,PROD0118,CUST2305,4,3086,439,1
ORD08992,PROD0348,CUST1119,4,2478,307,5
ORD06160,PROD0371,CUST1743,2,8124,483,1
ORD05889,PROD0376,CUST0893,3,7319,194,3
ORD03329,PROD0484,CUST1091,2,9035,183,1
ORD04912,PROD0380,CUST1520,4,7587,356,4
ORD06440,PROD0266,CUST2434,3,5517,50,4
ORD02647,PROD0264,CUST0774,3,2949,224,2
ORD09066,PROD0016,CUST0301,4,10033,168,1
ORD08018,PROD0090,CUST0465,1,11111,392,5
ORD00280,PROD0472,CUST0674,2,9801,328,2
ORD07014,PROD0322,CUST1399,1,11882,64,3
ORD08797,PROD0220,CUST0505,4,3193,390,2
ORD07039,PROD0036,CUST2383,4,1281,89,5
ORD04436,PROD0500,CUST0243,1,4496,473,4
ORD00526,PROD0401,CUST1480,4,10209,220,5
ORD00761,PROD0152,CUST2024,1,8889,469,3
ORD03860,PROD0414,CUST0496,4,4453,231,1
ORD01048,PROD0199,CUST0917,3,10120,285,3
ORD05811,PROD0209,CUST0916,2,3203,319,3
ORD03011,PROD0115,CUST1375,2,7420,258,1
ORD02193,PROD0456,CUST0433,2,2019,304,5
ORD09404,PROD0036,CUST1016,1,9644,139,5
ORD00333,PROD0080,CUST1858,1,11976,215,1
ORD08536,PROD0045,CUST1087,1,10501,59,3
ORD00841,PROD0363,CUST1364,4,10742,344,4
ORD00577,PROD0303,CUST1047,4,2803,174,2
ORD06619,PROD0486,CUST2111,4,9948,429,4
ORD06316,PROD0409,CUST1122,3,4856,151,3
ORD05312,PROD0133,CUST1651,3,8790,129,5
ORD03599,PROD0480,CUST0041,2,8312,156,2
ORD04464,PROD0234,CUST0406,1,4149,423,1
ORD03860,PROD0146,CUST0724,4,11438,257,2
ORD01981,PROD0466,CUST0516,3,4554,431,1
ORD00064,PROD0056,CUST0368,1,10215,197,1
ORD00845,PROD0250,CUST2059,2,10128,226,2
ORD01602,PROD0156,CUST1583,1,9271,303,3
ORD03874,PROD0231,CUST0182,3,7317,473,4
ORD03862,PROD0328,CUST1945,4,1109,373,3
ORD01329,PROD0131,CUST0967,2,7970,410,3
ORD05760,PROD0380,CUST1077,3,4422,490,3
ORD08773,PROD0453,CUST1231,4,3209,114,2
ORD00924,PROD0313,CUST1995,4,7128,248,1
ORD01495,PROD0331,CUST0632,3,9956,50,5
ORD06120,PROD0285,CUST0403,4,2267,360,2
ORD08915,PROD0403,CUST1519,3,2158,202,1
ORD08350,PROD0310,CUST1646,3,1429,79,3
ORD04097,PROD0198,CUST2307,3,7622,53,5
ORD09790,PROD0440,CUST1286,3,4937,393,3
ORD07576,PROD0185,CUST1510,4,11986,339,4
ORD04780,PROD0009,CUST0186,4,1589,132,2
ORD02929,PROD0314,CUST0108,1,11931,217,2
ORD05855,PROD0014,CUST1978,3,915,372,1
ORD02797,PROD0012,CUST0403,4,3203,353,3
ORD03039,PROD0022,CUST2426,2,2289,285,2
ORD03071,PROD0013,CUST2121,3,4145,180,2
ORD09813,PROD0281,CUST1473,2,5367,492,1
ORD07777,PROD0109,CUST1183,4,7963,422,5
ORD07306,PROD0077,CUST0852,1,11467,416,2
ORD08078,PROD0051,CUST0869,1,7986,165,3
ORD07641,PROD0131,CUST2367,4,1625,306,4
ORD05896,PROD0107,CUST1489,4,8921,483,5
ORD04045,PROD0415,CUST1305,2,5758,323,3
ORD09348,PROD0175,CUST0492,3,10910,427,5
ORD04066,PROD0216,CUST0222,3,4927,103,3
ORD02084,PROD0456,CUST1176,3,4430,330,4
ORD04820,PROD0286,CUST1657,2,537,326,5
ORD01948,PROD0476,CUST1223,1,7482,485,3
ORD09303,PROD0444,CUST1564,3,3026,235,1
ORD05439,PROD0359,CUST1990,2,4566,449,4
ORD00275,PROD0271,CUST2236,1,2153,217,3
ORD05567,PROD0267,CUST1181,1,7512,153,5
ORD05254,PROD0460,CUST0741,3,4949,227,1
ORD00753,PROD0434,CUST1042,4,6135,172,4
ORD01009,PROD0312,CUST2265,4,7232,421,5
ORD05126,PROD0028,CUST1456,3,6994,330,2
ORD05046,PROD0016,CUST0747,1,9115,171,3
ORD08035,PROD0347,CUST0217,4,6437,235,3
ORD05564,PROD0011,CUST0985,1,5020,140,5
ORD06240,PROD0279,CUST0922,2,7509,344,2
ORD02019,PROD0015,CUST1102,3,1081,129,1
ORD08513,PROD0022,CUST1179,3,5383,435,5
ORD03074,PROD0465,CUST1255,4,931,252,3
ORD06731,PROD0444,CUST1791,2,837,367,4
ORD06804,PROD0193,CUST0221,2,5577,358,1
ORD03116,PROD0436,CUST2356,3,5795,302,4
ORD04846,PROD0099,CUST1706,1,4775,233,3
ORD09840,PROD0321,CUST0867,2,4137,148,1
ORD00768,PROD0285,CUST0510,1,11936,129,1
ORD08892,PROD0251,CUST1931,1,11673,70,2
ORD07310,PROD0380,CUST2046,2,9480,63,1
ORD09044,PROD0397,CUST1856,1,9861,403,4
ORD07043,PROD0261,CUST2077,1,11863,263,4
ORD01449,PROD0222,CUST1313,3,3775,471,2
ORD03689,PROD0461,CUST2181,1,10287,327,2
ORD02299,PROD0404,CUST1202,1,11376,142,4
ORD00893,PROD0185,CUST1249,1,2270,482,3
ORD06171,PROD0494,CUST2117,2,10263,167,3
ORD08442,PROD0449,CUST1155,3,8338,386,2
ORD07982,PROD0092,CUST1506,2,10208,212,2
ORD03804,PROD0342,CUST1511,1,1980,469,3
ORD00291,PROD0019,CUST0838,3,9856,261,2
ORD00179,PROD0058,CUST2492,2,4180,68,2
ORD06532,PROD0031,CUST0453,2,6719,386,5
ORD05297,PROD0354,CUST1492,4,4253,309,3
ORD01560,PROD0321,CUST2228,3,6298,75,3
ORD01503,PROD0155,CUST0653,1,8142,484,4
ORD05009,PROD0117,CUST1688,4,7369,120,3
ORD04214,PROD0323,CUST0368,4,8322,440,1
ORD00875,PROD0324,CUST0732,1,760,306,1
ORD03325,PROD0475,CUST1318,4,5014,366,1
ORD09710,PROD0184,CUST1658,4,4737,482,5
ORD08056,PROD0174,CUST0880,3,2788,240,2
ORD01150,PROD0004,CUST1486,1,7760,300,5
ORD06719,PROD0177,CUST1577,2,7738,139,3
ORD04217,PROD0099,CUST1260,2,3913,304,2
ORD00508,PROD0474,CUST0101,1,10619,80,1
ORD01184,PROD0412,CUST0543,2,4608,140,1
ORD06376,PROD0493,CUST1630,4,8072,242,1
ORD06070,PROD0500,CUST1929,2,6615,392,5
ORD01592,PROD0067,CUST2061,4,5347,202,1
ORD01532,PROD0248,CUST0719,3,8712,196,2
ORD01275,PROD0364,CUST1050,4,4653,443,2
ORD07748,PROD0286,CUST2308,1,11303,429,3
ORD01814,PROD0224,CUST0288,1,3819,271,4
ORD08253,PROD0322,CUST2322,4,9100,200,5
ORD03859,PROD0354,CUST2176,1,10868,128,4
ORD05056,PROD0045,CUST1256,2,7896,500,5
ORD00053,PROD0303,CUST1908,3,11073,454,3
ORD09887,PROD0473,CUST2136,2,3957,150,1
ORD02647,PROD0361,CUST1123,4,1260,163,5
ORD02554,PROD0255,CUST0244,2,10206,329,3
ORD04550,PROD0157,CUST1253,3,10576,278,2
ORD06275,PROD0134,CUST1970,4,3933,462,3
ORD09301,PROD0063,CUST1022,3,9826,271,3
ORD06101,PROD0066,CUST0678,1,1861,57,1
ORD05753,PROD0453,CUST2396,1,10740,321,1
ORD02687,PROD0101,CUST1744,3,9356,322,1
ORD09055,PROD0089,CUST0952,4,6794,66,5
ORD01172,PROD0127,CUST2399,2,4385,240,1
ORD04334,PROD0295,CUST1173,3,3204,138,3
ORD01311,PROD0241,CUST1648,3,7866,59,2
ORD03516,PROD0426,CUST0649,1,1416,469,1
ORD03081,PROD0030,CUST2094,3,8197,77,4
ORD02958,PROD0486,CUST0913,1,5292,90,3
ORD05626,PROD0349,CUST1122,4,6367,274,3
ORD03798,PROD0388,CUST0794,3,11151,112,4
ORD04297,PROD0431,CUST2080,1,1600,258,3
ORD08695,PROD0047,CUST1522,4,6924,238,4
ORD05502,PROD0326,CUST0381,1,7392,250,3
ORD06339,PROD0129,CUST0632,4,2876,450,5
ORD01864,PROD0246,CUST0382,1,4050,272,1
ORD02844,PROD0418,CUST0515,3,8425,480,2
ORD09245,PROD0208,CUST1300,3,5917,152,1
ORD01614,PROD0281,CUST0064,1,6798,194,3
ORD00458,PROD0266,CUST1332,3,4892,488,1
ORD09919,PROD0140,CUST0654,2,8982,426,1
ORD06519,PROD0355,CUST0439,1,8138,439,5
ORD09684,PROD0278,CUST2424,1,10812,365,4
ORD01307,PROD0116,CUST0413,4,5892,428,5
ORD08576,PROD0236,CUST2128,1,9609,305,1
ORD09578,PROD0477,CUST0494,1,5963,279,3
ORD05252,PROD0222,CUST1934,4,8462,84,4
ORD07048,PROD0221,CUST2017,1,11567,344,5
ORD09019,PROD0092,CUST0095,3,2437,424,4
ORD02392,PROD0336,CUST2114,2,9620,474,3
ORD00989,PROD0034,CUST1382,3,8169,363,3
ORD00297,PROD0205,CUST2107,3,11961,92,3
ORD09063,PROD0329,CUST0374,3,1965,104,5
ORD08767,PROD0251,CUST0818,1,6734,397,4
ORD05250,PROD0060,CUST1034,3,8877,78,5
ORD07505,PROD0338,CUST0411,4,7239,281,3
ORD00398,PROD0072,CUST0787,4,9860,212,3
ORD03021,PROD0352,CUST1577,1,3789,439,3
ORD09631,PROD0317,CUST1410,2,10543,384,4
ORD05787,PROD0238,CUST0090,4,2057,162,5
ORD04789,PROD0178,CUST0270,1,2242,266,5
ORD01017,PROD0090,CUST0906,2,3258,424,3
ORD00725,PROD0104,CUST2201,4,9282,364,2
ORD06431,PROD0486,CUST0211,1,5341,424,4
ORD03015,PROD0378,CUST1731,3,542,343,4
ORD05727,PROD0400,CUST2326,2,9728,132,2
ORD02755,PROD0061,CUST0023,3,3826,276,4
ORD02121,PROD0225,CUST0557,3,3765,142,4
ORD06040,PROD0497,CUST1124,1,7585,253,4
ORD03505,PROD0494,CUST0068,1,6460,345,4
ORD07744,PROD0397,CUST1047,2,7984,215,2
ORD08463,PROD0105,CUST0017,3,11788,81,5
ORD09236,PROD0134,CUST2115,4,9686,470,2
ORD09486,PROD0353,CUST1720,1,7743,76,3
ORD02223,PROD0229,CUST0346,4,2940,348,3
ORD07406,PROD0356,CUST2143,1,7529,495,2
ORD02395,PROD0001,CUST0683,1,1085,187,4
ORD09217,PROD0471,CUST2000,2,3999,346,4
ORD07801,PROD0020,CUST0284,1,9699,498,4
ORD02833,PROD0137,CUST1162,3,11437,136,3
ORD09397,PROD0112,CUST0585,2,1929,72,2
ORD07730,PROD0335,CUST1082,1,854,159,4
ORD05582,PROD0422,CUST1080,1,1082,351,2
ORD08437,PROD0111,CUST0442,2,8641,62,5
ORD04564,PROD0097,CUST0121,1,9431,81,2
ORD09024,PROD0329,CUST0890,4,2214,204,5
ORD05657,PROD0013,CUST2251,1,5915,432,3
ORD09815,PROD0279,CUST1625,2,8594,376,3
ORD08082,PROD0144,CUST2074,3,9582,99,5
ORD04232,PROD0280,CUST0640,3,7320,385,4
ORD06531,PROD0497,CUST1041,2,3612,137,5
ORD06678,PROD0143,CUST1892,2,5983,54,3
ORD04796,PROD0072,CUST1585,1,11912,481,4
ORD00876,PROD0496,CUST1669,3,9416,328,3
ORD05652,PROD0014,CUST0342,4,1890,126,3
ORD01647,PROD0081,CUST1108,1,7593,392,1
ORD06709,PROD0028,CUST1870,1,9585,103,1
ORD00377,PROD0300,CUST1638,4,3426,428,1
ORD01514,PROD0193,CUST2298,2,7196,425,2
ORD02564,PROD0025,CUST1556,3,8183,142,1
ORD01111,PROD0413,CUST0143,2,1637,451,3
ORD02983,PROD0300,CUST1464,2,5107,181,2
ORD07137,PROD0440,CUST2176,3,569,390,3
ORD06453,PROD0382,CUST0506,4,5175,125,5
ORD07503,PROD0465,CUST0564,4,3332,442,3
ORD08599,PROD0442,CUST2276,4,11558,156,1
ORD05058,PROD0137,CUST1595,4,1107,272,1
ORD04615,PROD0477,CUST1180,2,783,157,4
ORD01249,PROD0342,CUST1788,3,8291,87,5
ORD01213,PROD0131,CUST0593,4,3776,194,2
ORD07595,PROD0336,CUST2287,1,2126,192,1
ORD05119,PROD0306,CUST0541,1,4284,273,4
ORD08481,PROD0416,CUST0909,1,8603,79,2
ORD03608,PROD0373,CUST1086,3,3333,286,1
ORD06818,PROD0342,CUST1218,2,5376,300,1
ORD05154,PROD0356,CUST1824,2,2600,475,2
ORD00813,PROD0407,CUST0116,1,7400,420,3
ORD05900,PROD0422,CUST0668,3,8708,411,5
ORD04602,PROD0403,CUST1490,3,2420,186,2
ORD03576,PROD0310,CUST1971,4,5542,259,4
ORD02285,PROD0375,CUST0183,1,8701,71,1
ORD08096,PROD0183,CUST2369,4,3897,173,3
ORD07661,PROD0162,CUST1658,4,10651,189,5
ORD06205,PROD0338,CUST1729,4,6332,264,3
ORD04188,PROD0494,CUST2356,4,6678,253,4
ORD01691,PROD0202,CUST2393,1,4100,204,5
ORD04944,PROD0399,CUST0581,3,698,158,2
ORD05786,PROD0103,CUST0557,2,2312,266,3
ORD01966,PROD0157,CUST1635,3,5200,403,2
ORD09375,PROD0264,CUST0785,1,716,58,3
ORD05479,PROD0432,CUST2058,3,10672,71,1
ORD06922,PROD0188,CUST0310,1,10627,337,2
ORD05287,PROD0305,CUST0351,3,7058,347,1
ORD03351,PROD0318,CUST1874,2,8385,261,3
ORD08830,PROD0111,CUST1047,1,1095,214,4
ORD08159,PROD0184,CUST0147,1,778,327,1
ORD05300,PROD0140,CUST1526,3,1465,386,2
ORD00613,PROD0065,CUST2489,1,3932,270,3
ORD00715,PROD0341,CUST2298,3,3371,422,2
ORD03133,PROD0406,CUST0409,3,10096,214,1
ORD05897,PROD0173,CUST2349,2,11938,478,1
ORD09348,PROD0397,CUST0709,3,9915,364,3
ORD01823,PROD0222,CUST1604,3,1648,361,4
ORD06211,PROD0415,CUST0189,3,5786,460,2
ORD07707,PROD0393,CUST0002,1,9443,94,1
ORD04078,PROD0078,CUST1455,2,2627,330,1
ORD01161,PROD0449,CUST1176,2,9303,152,4
ORD01985,PROD0241,CUST2374,3,11893,412,5
ORD05537,PROD0038,CUST1277,2,1656,385,4
ORD06692,PROD0284,CUST2043,1,1535,100,3
ORD08088,PROD0121,CUST1959,2,6715,109,1
ORD03424,PROD0280,CUST1055,1,3334,112,3
ORD05940,PROD0167,CUST2393,3,1181,492,2
ORD03258,PROD0341,CUST0440,4,8059,164,1
ORD03026,PROD0159,CUST0811,2,2420,153,1
ORD06361,PROD0066,CUST2477,3,11417,245,4
ORD02922,PROD0041,CUST1371,1,3798,405,4
ORD00238,PROD0391,CUST1573,2,10207,191,3
ORD06867,PROD0373,CUST0463,1,1759,479,3
ORD04510,PROD0306,CUST2286,2,653,225,5
ORD03603,PROD0317,CUST0820,3,4723,281,3
ORD04854,PROD0265,CUST0447,4,1510,64,4
ORD03860,PROD0109,CUST1002,2,11726,146,3
ORD07260,PROD0180,CUST0455,4,10689,190,1
ORD05732,PROD0198,CUST1506,1,11536,51,4
ORD08367,PROD0378,CUST0978,2,6006,217,3
ORD01446,PROD0073,CUST0814,4,9651,431,4
ORD00035,PROD0473,CUST1385,3,9039,299,5
ORD00687,PROD0360,CUST2443,1,8352,465,2
ORD09268,PROD0129,CUST2167,1,8384,493,2
ORD06337,PROD0219,CUST1655,3,6830,457,2
ORD09861,PROD0380,CUST1657,4,3674,100,2
ORD04048,PROD0105,CUST2232,2,11802,315,4
ORD00379,PROD0061,CUST0326,4,5972,207,4
ORD05876,PROD0312,CUST0782,2,1868,197,2
ORD07290,PROD0088,CUST2097,2,9839,182,2
ORD05755,PROD0453,CUST1707,2,9226,311,1
ORD00226,PROD0151,CUST0221,3,10738,438,4
ORD04614,PROD0157,CUST1886,2,9597,386,4
ORD08896,PROD0041,CUST0843,4,805,246,3
ORD02597,PROD0317,CUST2413,2,6024,305,5
ORD02142,PROD0119,CUST1332,2,4893,492,3
ORD05117,PROD0111,CUST2425,1,7150,329,5
ORD06380,PROD0014,CUST1606,2,10175,459,2
ORD02419,PROD0118,CUST0450,2,7418,150,5
ORD08230,PROD0352,CUST1929,2,10089,201,4
ORD05897,PROD0215,CUST0061,3,6314,454,3
ORD06741,PROD0259,CUST1580,2,11375,112,5
ORD09789,PROD0424,CUST2446,3,10043,143,4
ORD09931,PROD0329,CUST1689,3,8957,108,2
ORD02130,PROD0236,CUST2030,3,5778,195,5
ORD09901,PROD0042,CUST0499,1,9772,425,3
ORD06542,PROD0153,CUST1271,3,2312,474,2
ORD01581,PROD0062,CUST2222,4,8212,132,5
ORD04191,PROD0229,CUST0008,3,5587,72,1
ORD06177,PROD0057,CUST1933,2,3761,95,5
ORD02188,PROD0350,CUST2115,2,6281,312,5
ORD07245,PROD0499,CUST0481,3,11765,184,2
ORD01500,PROD0500,CUST0720,1,4835,234,3
ORD07822,PROD0463,CUST1253,3,2398,132,1
ORD03755,PROD0201,CUST1401,3,7767,241,4
ORD00387,PROD0156,CUST1879,1,8752,161,4
ORD02018,PROD0336,CUST0668,1,3187,148,4
ORD03035,PROD0057,CUST0563,3,870,242,5
ORD08428,PROD0062,CUST0985,1,4088,488,3
ORD01360,PROD0319,CUST1772,4,10644,388,3
ORD04336,PROD0017,CUST1500,2,4824,241,2
ORD02847,PROD0120,CUST1488,3,8797,339,4
ORD08403,PROD0412,CUST2120,1,9811,391,5
ORD09835,PROD0080,CUST1798,3,6366,130,2
ORD09590,PROD0407,CUST2259,4,1045,143,3
ORD05151,PROD0432,CUST1167,3,6318,336,3
ORD05266,PROD0151,CUST2057,2,3084,480,1
ORD01813,PROD0096,CUST2460,4,3412,480,5
ORD05998,PROD0347,CUST0966,4,7838,172,2
ORD03531,PROD0075,CUST0845,4,968,482,4
ORD07217,PROD0044,CUST2493,1,557,370,1
ORD07048,PROD0097,CUST0544,3,6333,498,4
ORD06439,PROD0438,CUST1696,3,11135,475,1
ORD06933,PROD0326,CUST1937,2,1656,498,3
ORD03362,PROD0255,CUST1158,3,9634,428,4
ORD03484,PROD0212,CUST1611,4,1334,171,1
