delivery_id,order_id,delivery_days,delivery_status,shipping_cost
DEL00664,ORD00664,10,Delivered,500
DEL00665,ORD00665,11,Delayed,345
DEL00666,ORD00666,8,Delivered,51
DEL00667,ORD00667,10,Delayed,166
DEL00668,ORD00668,8,Delivered,450
DEL00669,ORD00669,9,Delayed,422
DEL00670,ORD00670,5,Delivered,244
DEL00671,ORD00671,2,Delivered,221
DEL00672,ORD00672,14,Delayed,272
DEL00673,ORD00673,10,Delivered,466
DEL00674,ORD00674,5,Delivered,71
DEL00675,ORD00675,5,Delivered,480
DEL00676,ORD00676,7,Delivered,137
DEL00677,ORD00677,3,Delivered,97
DEL00678,ORD00678,7,Delivered,233
DEL00679,ORD00679,2,Delivered,181
DEL00680,ORD00680,14,Delivered,308
DEL00681,ORD00681,6,Delivered,209
DEL00682,ORD00682,8,Delivered,150
DEL00683,ORD00683,8,Delayed,219
DEL00684,ORD00684,11,Delayed,483
DEL00685,ORD00685,8,Delivered,186
DEL00686,ORD00686,10,Delivered,342
DEL00687,ORD00687,8,Delivered,377
DEL00688,ORD00688,14,Delayed,301
DEL00689,ORD00689,8,Delayed,496
DEL00690,ORD00690,6,Delivered,493
DEL00691,ORD00691,5,Delivered,157
DEL00692,ORD00692,5,Delivered,326
DEL00693,ORD00693,7,Delivered,244
DEL00694,ORD00694,5,Delivered,444
DEL00695,ORD00695,10,Delivered,394
DEL00696,ORD00696,7,Delivered,68
DEL00697,ORD00697,2,Delivered,89
DEL00698,ORD00698,6,Delivered,350
DEL00699,ORD00699,7,Delivered,163
DEL00700,ORD00700,7,Delivered,159
DEL00701,ORD00701,7,Delivered,227
DEL00702,ORD00702,2,Delivered,188
DEL00703,ORD00703,6,Delivered,220
DEL00704,ORD00704,7,Delivered,122
DEL00705,ORD00705,11,Delayed,262
DEL00706,ORD00706,6,Delayed,296
DEL00707,ORD00707,4,Delivered,99
DEL00708,ORD00708,8,Delayed,382
DEL00709,ORD00709,14,Delivered,425
DEL00710,ORD00710,8,Delivered,187
DEL00711,ORD00711,11,Delivered,326
DEL00712,ORD00712,8,Delivered,147
DEL00713,ORD00713,7,Delayed,395
DEL00714,ORD00714,7,Delivered,116
DEL00715,ORD00715,3,Delivered,224
DEL00716,ORD00716,14,Delayed,186
DEL00717,ORD00717,8,Delivered,418
DEL00718,ORD00718,6,Delayed,290
DEL00719,ORD00719,11,Delivered,330
DEL00720,ORD00720,5,Delivered,124
DEL00721,ORD00721,8,Delayed,106
DEL00722,ORD00722,6,Delivered,223
DEL00723,ORD00723,10,Delivered,326
DEL00724,ORD00724,12,Delayed,337
DEL00725,ORD00725,11,Delivered,464
DEL00726,ORD00726,4,Delivered,185
DEL00727,ORD00727,14,Delivered,368
DEL00728,ORD00728,14,Delayed,297
DEL00729,ORD00729,5,Delivered,307
DEL00730,ORD00730,10,Delayed,152
DEL00731,ORD00731,3,Delivered,195
DEL00732,ORD00732,6,Delayed,135
DEL00733,ORD00733,5,Delayed,365
DEL00734,ORD00734,5,Delivered,232
DEL00735,ORD00735,3,Delivered,239
DEL00736,ORD00736,14,Delivered,375
DEL00737,ORD00737,9,Delayed,500
DEL00738,ORD00738,6,Delivered,217
DEL00739,ORD00739,11,Delivered,486
DEL00740,ORD00740,7,Delayed,225
DEL00741,ORD00741,12,Delivered,386
DEL00742,ORD00742,9,Delayed,326
DEL00743,ORD00743,5,Delivered,85
DEL00744,ORD00744,4,Delivered,228
DEL00745,ORD00745,2,Delivered,102
DEL00746,ORD00746,6,Delivered,84
DEL00747,ORD00747,6,Delivered,224
DEL00748,ORD00748,8,Delivered,248
DEL00749,ORD00749,5,Delayed,440
DEL00750,ORD00750,10,Delayed,182
DEL00751,ORD00751,5,Delivered,152
DEL00752,ORD00752,2,Delivered,151
DEL00753,ORD00753,7,Delivered,416
DEL00754,ORD00754,6,Delayed,184
DEL00755,ORD00755,5,Delayed,175
DEL00756,ORD00756,4,Delayed,178
DEL00757,ORD00757,11,Delayed,279
DEL00758,ORD00758,3,Delayed,102
DEL00759,ORD00759,11,Delayed,381
DEL00760,ORD00760,2,Delivered,180
DEL00761,ORD00761,6,Delivered,153
DEL00762,ORD00762,8,Delivered,345
DEL00763,ORD00763,9,Delayed,460
DEL00764,ORD00764,6,Delivered,84
DEL00765,ORD00765,11,Delivered,293
DEL00766,ORD00766,6,Delivered,246
DEL00767,ORD00767,4,Delayed,245
DEL00768,ORD00768,3,Delivered,145
DEL00769,ORD00769,6,Delayed,205
DEL00770,ORD00770,11,Delivered,206
DEL00771,ORD00771,7,Delayed,226
DEL00772,ORD00772,13,Delivered,174
DEL00773,ORD00773,7,Delivered,180
DEL00774,ORD00774,9,Delayed,280
DEL00775,ORD00775,9,Delivered,181
DEL00776,ORD00776,10,Delivered,357
DEL00777,ORD00777,4,Delivered,69
DEL00778,ORD00778,8,Delayed,417
DEL00779,ORD00779,9,Delayed,413
DEL00780,ORD00780,4,Delivered,167
DEL00781,ORD00781,2,Delivered,100
DEL00782,ORD00782,6,Delivered,356
DEL00783,ORD00783,11,Delivered,294
DEL00784,ORD00784,8,Delivered,165
DEL00785,ORD00785,6,Delivered,461
DEL00786,ORD00786,8,Delivered,218
DEL00787,ORD00787,6,Delivered,227
DEL00788,ORD00788,12,Delivered,202
DEL00789,ORD00789,10,Delayed,414
DEL00790,ORD00790,8,Delayed,182
DEL00791,ORD00791,6,Delivered,441
DEL00792,ORD00792,5,Delivered,141
DEL00793,ORD00793,3,Delivered,219
DEL00794,ORD00794,2,Delayed,171
DEL00795,ORD00795,5,Delayed,320
DEL00796,ORD00796,3,Delivered,145
DEL00797,ORD00797,13,Delivered,184
DEL00798,ORD00798,4,Delivered,162
DEL00799,ORD00799,4,Delivered,113
DEL00800,ORD00800,8,Delayed,446
DEL00801,ORD00801,3,Delivered,122
DEL00802,ORD00802,7,Delivered,86
DEL00803,ORD00803,4,Delivered,193
DEL00804,ORD00804,13,Delayed,287
DEL00805,ORD00805,6,Delivered,174
DEL00806,ORD00806,5,Delivered,253
DEL00807,ORD00807,4,Delivered,102
DEL00808,ORD00808,3,Delivered,172
DEL00809,ORD00809,6,Delivered,193
DEL00810,ORD00810,9,Delivered,312
DEL00811,ORD00811,5,Delivered,234
DEL00812,ORD00812,4,Delivered,126
DEL00813,ORD00813,5,Delivered,428
DEL00814,ORD00814,5,Delayed,424
DEL00815,ORD00815,3,Delivered,234
DEL00816,ORD00816,8,Delivered,107
DEL00817,ORD00817,12,Delivered,393
DEL00818,ORD00818,6,Delivered,406
DEL00819,ORD00819,7,Delayed,396
DEL00820,ORD00820,3,Delivered,50
DEL00821,ORD00821,5,Delayed,376
DEL00822,ORD00822,6,Delayed,174
DEL00823,ORD00823,7,Delivered,249
DEL00824,ORD00824,12,Delayed,260
DEL00825,ORD00825,10,Delivered,487
DEL00826,ORD00826,5,Delivered,74
DEL00827,ORD00827,2,Delivered,223
DEL00828,ORD00828,2,Delivered,146
DEL00829,ORD00829,5,Delivered,139
DEL00830,ORD00830,8,Delivered,166
DEL00831,ORD00831,14,Delayed,462
DEL00832,ORD00832,6,Delivered,110
DEL00833,ORD00833,5,Delayed,158
DEL00834,ORD00834,7,Delayed,232
DEL00835,ORD00835,7,Delivered,495
DEL00836,ORD00836,8,Delayed,384
DEL00837,ORD00837,7,Delivered,195
DEL00838,ORD00838,8,Delayed,469
DEL00839,ORD00839,2,Delivered,142
DEL00840,ORD00840,7,Delivered,112
DEL00841,ORD00841,10,Delayed,402
DEL00842,ORD00842,2,Delayed,71
DEL00843,ORD00843,5,Delivered,199
DEL00844,ORD00844,7,Delivered,88
DEL00845,ORD00845,13,Delivered,166
DEL00846,ORD00846,13,Delayed,442
DEL00847,ORD00847,12,Delivered,322
DEL00848,ORD00848,8,Delivered,102
DEL00849,ORD00849,13,Delayed,406
DEL00850,ORD00850,12,Delayed,195
DEL00851,ORD00851,9,Delivered,442
DEL00852,ORD00852,2,Delivered,114
DEL00853,ORD00853,5,Delivered,212
DEL00854,ORD00854,8,Delivered,229
DEL00855,ORD00855,6,Delayed,403
DEL00856,ORD00856,5,Delivered,143
DEL00857,ORD00857,3,Delivered,129
DEL00858,ORD00858,9,Delayed,453
DEL00859,ORD00859,7,Delivered,82
DEL00860,ORD00860,5,Delayed,495
DEL00861,ORD00861,13,Delayed,350
DEL00862,ORD00862,9,Delayed,491
DEL00863,ORD00863,10,Delivered,194
DEL00864,ORD00864,8,Delivered,136
DEL00865,ORD00865,12,Delivered,208
DEL00866,ORD00866,5,Delayed,480
DEL00867,ORD00867,8,Delayed,313
DEL00868,ORD00868,11,Delayed,456
DEL00869,ORD00869,5,Delayed,195
DEL00870,ORD00870,5,Delivered,451
DEL00871,ORD00871,6,Delivered,110
DEL00872,ORD00872,6,Delivered,79
DEL00873,ORD00873,13,Delivered,172
DEL00874,ORD00874,10,Delivered,292
DEL00875,ORD00875,6,Delivered,243
DEL00876,ORD00876,14,Delivered,267
DEL00877,ORD00877,8,Delivered,474
DEL00878,ORD00878,2,Delivered,112
DEL00879,ORD00879,3,Delayed,186
DEL00880,ORD00880,13,Delivered,192
DEL00881,ORD00881,11,Delivered,416
DEL00882,ORD00882,4,Delivered,249
DEL00883,ORD00883,12,Delayed,151
DEL00884,ORD00884,6,Delivered,195
DEL00885,ORD00885,13,Delayed,258
DEL00886,ORD00886,5,Delivered,463
DEL00887,ORD00887,14,Delayed,379
DEL00888,ORD00888,7,Delivered,198
DEL00889,ORD00889,9,Delayed,221
DEL00890,ORD00890,3,Delayed,171
DEL00891,ORD00891,5,Delivered,203
DEL00892,ORD00892,5,Delivered,172
DEL00893,ORD00893,13,Delivered,403
DEL00894,ORD00894,13,Delayed,427
DEL00895,ORD00895,11,Delivered,270
DEL00896,ORD00896,7,Delivered,220
DEL00897,ORD00897,11,Delivered,477
DEL00898,ORD00898,3,Delivered,201
DEL00899,ORD00899,5,Delivered,161
DEL00900,ORD00900,2,Delivered,195
DEL00901,ORD00901,12,Delivered,479
DEL00902,ORD00902,8,Delivered,133
DEL00903,ORD00903,7,Delivered,204
DEL00904,ORD00904,6,Delivered,50
DEL00905,ORD00905,6,Delivered,111
DEL00906,ORD00906,6,Delivered,77
DEL00907,ORD00907,14,Delivered,394
DEL00908,ORD00908,11,Delayed,315
DEL00909,ORD00909,5,Delivered,125
DEL00910,ORD00910,13,Delayed,339
DEL00911,ORD00911,2,Delivered,131
DEL00912,ORD00912,9,Delayed,213
DEL00913,ORD00913,11,Delivered,318
DEL00914,ORD00914,3,Delivered,196
DEL00915,ORD00915,14,Delayed,330
DEL00916,ORD00916,6,Delivered,423
DEL00917,ORD00917,6,Delivered,307
DEL00918,ORD00918,5,Delivered,483
DEL00919,ORD00919,5,Delivered,458
DEL00920,ORD00920,14,Delivered,476
DEL00921,ORD00921,6,Delivered,175
DEL00922,ORD00922,2,Delivered,210
DEL00923,ORD00923,7,Delivered,451
DEL00924,ORD00924,6,Delivered,226
DEL00925,ORD00925,6,Delivered,479
DEL00926,ORD00926,12,Delivered,290
DEL00927,ORD00927,11,Delayed,488
DEL00928,ORD00928,7,Delivered,242
DEL00929,ORD00929,11,Delivered,459
DEL00930,ORD00930,13,Delivered,158
DEL00931,ORD00931,5,Delayed,405
DEL00932,ORD00932,7,Delayed,283
DEL00933,ORD00933,7,Delivered,231
DEL00934,ORD00934,14,Delivered,381
DEL00935,ORD00935,8,Delivered,238
DEL00936,ORD00936,10,Delayed,403
DEL00937,ORD00937,9,Delivered,306
DEL00938,ORD00938,4,Delivered,154
DEL00939,ORD00939,4,Delivered,62
DEL00940,ORD00940,5,Delivered,103
DEL00941,ORD00941,9,Delivered,340
DEL00942,ORD00942,6,Delivered,293
DEL00943,ORD00943,6,Delivered,187
DEL00944,ORD00944,4,Delivered,181
DEL00945,ORD00945,13,Delayed,251
DEL00946,ORD00946,7,Delivered,108
DEL00947,ORD00947,13,Delayed,369
DEL00948,ORD00948,8,Delivered,176
DEL00949,ORD00949,8,Delivered,126
DEL00950,ORD00950,7,Delayed,165
DEL00951,ORD00951,5,Delivered,143
DEL00952,ORD00952,13,Delivered,461
DEL00953,ORD00953,11,Delivered,462
DEL00954,ORD00954,9,Delayed,274
DEL00955,ORD00955,6,Delivered,226
DEL00956,ORD00956,2,Delivered,141
DEL00957,ORD00957,10,Delivered,180
DEL00958,ORD00958,14,Delivered,239
DEL00959,ORD00959,5,Delivered,92
DEL00960,ORD00960,5,Delivered,384
DEL00961,ORD00961,14,Delivered,250
DEL00962,ORD00962,5,Delayed,108
DEL00963,ORD00963,3,Delivered,201
DEL00964,ORD00964,5,Delivered,273
DEL00965,ORD00965,6,Delivered,365
DEL00966,ORD00966,4,Delivered,78
DEL00967,ORD00967,5,Delayed,303
DEL00968,ORD00968,7,Delivered,437
DEL00969,ORD00969,10,Delayed,266
DEL00970,ORD00970,12,Delivered,455
DEL00971,ORD00971,8,Delayed,401
DEL00972,ORD00972,8,Delayed,190
DEL00973,ORD00973,6,Delivered,222
DEL00974,ORD00974,14,Delivered,164
DEL00975,ORD00975,11,Delivered,333
DEL00976,ORD00976,8,Delivered,117
DEL00977,ORD00977,8,Delivered,222
DEL00978,ORD00978,10,Delayed,206
DEL00979,ORD00979,4,Delivered,176
DEL00980,ORD00980,13,Delivered,496
DEL00981,ORD00981,10,Delivered,191
DEL00982,ORD00982,2,Delivered,204
DEL00983,ORD00983,14,Delivered,268
DEL00984,ORD00984,12,Delayed,490
DEL00985,ORD00985,10,Delivered,333
DEL00986,ORD00986,12,Delayed,166
DEL00987,ORD00987,3,Delivered,171
DEL00988,ORD00988,11,Delivered,383
DEL00989,ORD00989,4,Delivered,148
DEL00990,ORD00990,6,Delivered,491
DEL00991,ORD00991,4,Delivered,158
DEL00992,ORD00992,11,Delayed,281
DEL00993,ORD00993,11,Delivered,164
DEL00994,ORD00994,2,Delayed,180
DEL00995,ORD00995,5,Delivered,90
DEL00996,ORD00996,2,Delivered,158
DEL00997,ORD00997,14,Delivered,370
DEL00998,ORD00998,14,Delivered,456
DEL00999,ORD00999,11,Delayed,402
DEL01000,ORD01000,10,Delayed,166
DEL01001,ORD01001,8,Delivered,201
DEL01002,ORD01002,11,Delivered,375
DEL01003,ORD01003,7,Delivered,260
DEL01004,ORD01004,13,Delivered,434
DEL01005,ORD01005,9,Delivered,407
DEL01006,ORD01006,9,Delivered,482
DEL01007,ORD01007,10,Delayed,461
DEL01008,ORD01008,4,Delivered,143
DEL01009,ORD01009,13,Delayed,239
DEL01010,ORD01010,6,Delivered,276
DEL01011,ORD01011,4,Delivered,246
DEL01012,ORD01012,5,Delivered,97
DEL01013,ORD01013,6,Delivered,319
DEL01014,ORD01014,9,Delivered,471
DEL01015,ORD01015,13,Delayed,253
DEL01016,ORD01016,11,Delivered,464
DEL01017,ORD01017,5,Delayed,484
DEL01018,ORD01018,5,Delivered,173
DEL01019,ORD01019,10,Delivered,158
DEL01020,ORD01020,2,Delayed,222
DEL01021,ORD01021,3,Delayed,149
DEL01022,ORD01022,6,Delivered,381
DEL01023,ORD01023,13,Delayed,207
DEL01024,ORD01024,14,Delayed,192
DEL01025,ORD01025,5,Delivered,108
DEL01026,ORD01026,7,Delivered,200
DEL01027,ORD01027,11,Delayed,440
DEL01028,ORD01028,12,Delayed,261
DEL01029,ORD01029,8,Delivered,173
DEL01030,ORD01030,10,Delivered,220
DEL01031,ORD01031,5,Delivered,50
DEL01032,ORD01032,10,Delayed,454
DEL01033,ORD01033,10,Delivered,250
DEL01034,ORD01034,10,Delivered,176
DEL01035,ORD01035,5,Delayed,217
DEL01036,ORD01036,7,Delivered,183
DEL01037,ORD01037,6,Delivered,206
DEL01038,ORD01038,9,Delivered,476
DEL01039,ORD01039,7,Delivered,454
DEL01040,ORD01040,5,Delivered,244
DEL01041,ORD01041,5,Delivered,289
DEL01042,ORD01042,9,Delayed,358
DEL01043,ORD01043,7,Delivered,139
DEL01044,ORD01044,13,Delivered,224
DEL01045,ORD01045,6,Delivered,179
DEL01046,ORD01046,8,Delayed,431
DEL01047,ORD01047,3,Delivered,68
DEL01048,ORD01048,6,Delivered,274
DEL01049,ORD01049,2,Delivered,75
DEL01050,ORD01050,7,Delivered,151
DEL01051,ORD01051,7,Delivered,190
DEL01052,ORD01052,7,Delayed,166
DEL01053,ORD01053,6,Delivered,494
DEL01054,ORD01054,11,Delivered,263
DEL01055,ORD01055,8,Delivered,425
DEL01056,ORD01056,12,Delayed,275
DEL01057,ORD01057,2,Delivered,169
DEL01058,ORD01058,7,Delivered,128
DEL01059,ORD01059,5,Delivered,97
DEL01060,ORD01060,10,Delivered,216
DEL01061,ORD01061,5,Delayed,392
DEL01062,ORD01062,2,Delivered,161
DEL01063,ORD01063,4,Delivered,57
DEL01064,ORD01064,8,Delivered,205
DEL01065,ORD01065,8,Delivered,384
DEL01066,ORD01066,6,Delayed,206
DEL01067,ORD01067,8,Delivered,70
DEL01068,ORD01068,10,Delayed,282
DEL01069,ORD01069,6,Delivered,170
DEL01070,ORD01070,4,Delivered,136
DEL01071,ORD01071,14,Delivered,245
DEL01072,ORD01072,2,Delivered,110
DEL01073,ORD01073,13,Delivered,406
DEL01074,ORD01074,11,Delivered,273
DEL01075,ORD01075,2,Delivered,84
DEL01076,ORD01076,8,Delivered,162
DEL01077,ORD01077,10,Delivered,336
DEL01078,ORD01078,2,Delivered,100
DEL01079,ORD01079,5,Delivered,241
DEL01080,ORD01080,7,Delivered,221
DEL01081,ORD01081,11,Delivered,185
DEL01082,ORD01082,5,Delivered,95
DEL01083,ORD01083,8,Delivered,150
DEL01084,ORD01084,6,Delivered,384
DEL01085,ORD01085,9,Delayed,239
DEL01086,ORD01086,10,Delivered,245
DEL01087,ORD01087,6,Delivered,457
DEL01088,ORD01088,7,Delivered,157
DEL01089,ORD01089,4,Delivered,172
DEL01090,ORD01090,11,Delivered,310
DEL01091,ORD01091,5,Delivered,201
DEL01092,ORD01092,2,Delivered,105
DEL01093,ORD01093,8,Delivered,109
DEL01094,ORD01094,13,Delivered,262
DEL01095,ORD01095,7,Delivered,108
DEL01096,ORD01096,6,Delivered,326
DEL01097,ORD01097,7,Delivered,454
DEL01098,ORD01098,12,Delivered,179
DEL01099,ORD01099,3,Delivered,121
DEL01100,ORD01100,5,Delayed,343
DEL01101,ORD01101,14,Delivered,198
DEL01102,ORD01102,3,Delivered,82
DEL01103,ORD01103,12,Delivered,213
DEL01104,ORD01104,6,Delivered,424
DEL01105,ORD01105,8,Delivered,152
DEL01106,ORD01106,4,Delivered,223
DEL01107,ORD01107,7,Delivered,236
DEL01108,ORD01108,14,Delayed,394
DEL01109,ORD01109,6,Delivered,164
DEL01110,ORD01110,10,Delayed,232
DEL01111,ORD01111,6,Delivered,401
DEL01112,ORD01112,13,Delayed,359
DEL01113,ORD01113,4,Delivered,182
DEL01114,ORD01114,6,Delivered,186
DEL01115,ORD01115,11,Delivered,189
DEL01116,ORD01116,11,Delivered,274
DEL01117,ORD01117,3,Delivered,74
DEL01118,ORD01118,4,Delivered,140
DEL01119,ORD01119,11,Delivered,202
DEL01120,ORD01120,14,Delivered,360
DEL01121,ORD01121,6,Delivered,68
DEL01122,ORD01122,13,Delayed,452
DEL01123,ORD01123,2,Delivered,150
DEL01124,ORD01124,5,Delayed,208
DEL01125,ORD01125,12,Delivered,189
DEL01126,ORD01126,4,Delivered,98
DEL01127,ORD01127,6,Delivered,349
DEL01128,ORD01128,11,Delayed,211
DEL01129,ORD01129,6,Delayed,390
DEL01130,ORD01130,4,Delivered,118
DEL01131,ORD01131,9,Delayed,458
DEL01132,ORD01132,12,Delivered,494
DEL01133,ORD01133,9,Delivered,340
DEL01134,ORD01134,13,Delivered,265
DEL01135,ORD01135,8,Delivered,110
DEL01136,ORD01136,6,Delivered,244
DEL01137,ORD01137,12,Delayed,292
DEL01138,ORD01138,14,Delivered,473
DEL01139,ORD01139,10,Delivered,204
DEL01140,ORD01140,6,Delayed,457
DEL01141,ORD01141,10,Delayed,435
DEL01142,ORD01142,9,Delayed,402
DEL01143,ORD01143,6,Delayed,243
DEL01144,ORD01144,8,Delivered,59
DEL01145,ORD01145,5,Delivered,109
DEL01146,ORD01146,10,Delivered,282
DEL01147,ORD01147,13,Delivered,278
DEL01148,ORD01148,10,Delivered,349
DEL01149,ORD01149,14,Delivered,274
DEL01150,ORD01150,6,Delivered,152
DEL01151,ORD01151,14,Delayed,173
DEL01152,ORD01152,7,Delivered,219
DEL01153,ORD01153,6,Delivered,168
DEL01154,ORD01154,5,Delayed,437
DEL01155,ORD01155,6,Delivered,95
DEL01156,ORD01156,5,Delivered,212
DEL01157,ORD01157,10,Delayed,483
DEL01158,ORD01158,11,Delivered,355
DEL01159,ORD01159,8,Delayed,260
DEL01160,ORD01160,3,Delivered,159
DEL01161,ORD01161,7,Delivered,84
DEL01162,ORD01162,9,Delayed,155
DEL01163,ORD01163,9,Delayed,217
DEL01164,ORD01164,9,Delayed,198
DEL01165,ORD01165,8,Delivered,234
DEL01166,ORD01166,11,Delayed,494
DEL01167,ORD01167,8,Delivered,372
DEL01168,ORD01168,6,Delivered,428
DEL01169,ORD01169,9,Delivered,287
DEL01170,ORD01170,8,Delivered,119
DEL01171,ORD01171,7,Delivered,293
DEL01172,ORD01172,5,Delivered,457
DEL01173,ORD01173,4,Delayed,229
DEL01174,ORD01174,6,Delayed,492
DEL01175,ORD01175,7,Delayed,66
DEL01176,ORD01176,4,Delivered,52
DEL01177,ORD01177,4,Delivered,76
DEL01178,ORD01178,8,Delivered,467
DEL01179,ORD01179,8,Delivered,389
DEL01180,ORD01180,7,Delayed,303
DEL01181,ORD01181,14,Delivered,178
DEL01182,ORD01182,11,Delayed,188
DEL01183,ORD01183,5,Delivered,479
DEL01184,ORD01184,4,Delivered,207
DEL01185,ORD01185,6,Delivered,94
DEL01186,ORD01186,8,Delivered,395
DEL01187,ORD01187,5,Delivered,199
DEL01188,ORD01188,6,Delivered,94
DEL01189,ORD01189,4,Delivered,109
DEL01190,ORD01190,2,Delivered,195
DEL01191,ORD01191,13,Delayed,248
DEL01192,ORD01192,14,Delayed,268
DEL01193,ORD01193,7,Delayed,293
DEL01194,ORD01194,9,Delivered,151
DEL01195,ORD01195,13,Delivered,246
DEL01196,ORD01196,8,Delayed,303
DEL01197,ORD01197,6,Delayed,108
DEL01198,ORD01198,8,Delivered,391
DEL01199,ORD01199,5,Delayed,161
DEL01200,ORD01200,5,Delivered,409
DEL01201,ORD01201,9,Delivered,239
DEL01202,ORD01202,3,Delayed,148
DEL01203,ORD01203,13,Delivered,318
DEL01204,ORD01204,4,Delivered,102
DEL01205,ORD01205,14,Delivered,327
DEL01206,ORD01206,7,Delivered,183
DEL01207,ORD01207,14,Delayed,289
DEL01208,ORD01208,8,Delayed,211
DEL01209,ORD01209,14,Delayed,368
DEL01210,ORD01210,8,Delivered,158
DEL01211,ORD01211,10,Delivered,457
DEL01212,ORD01212,5,Delivered,134
DEL01213,ORD01213,2,Delivered,190
DEL01214,ORD01214,5,Delayed,453
DEL01215,ORD01215,9,Delivered,219
DEL01216,ORD01216,3,Delayed,120
DEL01217,ORD01217,7,Delivered,152
DEL01218,ORD01218,5,Delivered,160
DEL01219,ORD01219,6,Delivered,198
DEL01220,ORD01220,11,Delivered,204
DEL01221,ORD01221,11,Delivered,449
DEL01222,ORD01222,14,Delayed,375
DEL01223,ORD01223,5,Delayed,260
DEL01224,ORD01224,12,Delivered,202
DEL01225,ORD01225,8,Delivered,141
DEL01226,ORD01226,5,Delivered,484
DEL01227,ORD01227,7,Delivered,179
DEL01228,ORD01228,6,Delivered,346
DEL01229,ORD01229,9,Delayed,438
DEL01230,ORD01230,8,Delayed,295
DEL01231,ORD01231,14,Delayed,477
DEL01232,ORD01232,6,Delivered,133
DEL01233,ORD01233,10,Delayed,158
DEL01234,ORD01234,5,Delivered,231
DEL01235,ORD01235,12,Delivered,325
DEL01236,ORD01236,9,Delayed,241
DEL01237,ORD01237,2,Delivered,170
DEL01238,ORD01238,6,Delayed,92
DEL01239,ORD01239,2,Delayed,126
DEL01240,ORD01240,10,Delayed,178
DEL01241,ORD01241,13,Delayed,315
DEL01242,ORD01242,5,Delivered,240
DEL01243,ORD01243,8,Delivered,127
DEL01244,ORD01244,11,Delivered,277
DEL01245,ORD01245,14,Delayed,275
DEL01246,ORD01246,8,Delayed,193
DEL01247,ORD01247,3,Delivered,132
DEL01248,ORD01248,5,Delivered,193
DEL01249,ORD01249,7,Delivered,374
DEL01250,ORD01250,6,Delivered,135
DEL01251,ORD01251,7,Delivered,103
DEL01252,ORD01252,13,Delivered,338
DEL01253,ORD01253,5,Delivered,139
DEL01254,ORD01254,2,Delivered,105
DEL01255,ORD01255,3,Delayed,63
DEL01256,ORD01256,3,Delivered,114
DEL01257,ORD01257,8,Delivered,471
DEL01258,ORD01258,6,Delivered,249
DEL01259,ORD01259,8,Delivered,203
DEL01260,ORD01260,8,Delivered,263
DEL01261,ORD01261,2,Delivered,172
DEL01262,ORD01262,12,Delayed,262
DEL01263,ORD01263,4,Delayed,121
DEL01264,ORD01264,5,Delivered,159
DEL01265,ORD01265,3,Delivered,149
DEL01266,ORD01266,5,Delivered,187
DEL01267,ORD01267,13,Delayed,464
DEL01268,ORD01268,6,Delivered,175
DEL01269,ORD01269,12,Delayed,341
DEL01270,ORD01270,8,Delayed,296
DEL01271,ORD01271,7,Delivered,450
DEL01272,ORD01272,12,Delayed,385
DEL01273,ORD01273,8,Delivered,393
DEL01274,ORD01274,6,Delivered,171
DEL01275,ORD01275,7,Delayed,161
DEL01276,ORD01276,5,Delivered,169
DEL01277,ORD01277,14,Delivered,377
DEL01278,ORD01278,6,Delivered,188
DEL01279,ORD01279,8,Delivered,103
DEL01280,ORD01280,5,Delivered,468
DEL01281,ORD01281,5,Delayed,442
DEL01282,ORD01282,11,Delivered,340
DEL01283,ORD01283,3,Delivered,111
DEL01284,ORD01284,10,Delivered,275
DEL01285,ORD01285,11,Delivered,337
DEL01286,ORD01286,8,Delivered,496
DEL01287,ORD01287,5,Delivered,58
DEL01288,ORD01288,5,Delivered,283
DEL01289,ORD01289,7,Delivered,70
DEL01290,ORD01290,9,Delayed,449
DEL01291,ORD01291,11,Delivered,189
DEL01292,ORD01292,6,Delivered,195
DEL01293,ORD01293,8,Delayed,130
DEL01294,ORD01294,13,Delayed,202
DEL01295,ORD01295,13,Delayed,260
DEL01296,ORD01296,8,Delivered,120
DEL01297,ORD01297,9,Delivered,306
DEL01298,ORD01298,2,Delivered,180
DEL01299,ORD01299,6,Delivered,174
DEL01300,ORD01300,12,Delivered,448
DEL01301,ORD01301,6,Delivered,87
DEL01302,ORD01302,10,Delivered,218
DEL01303,ORD01303,14,Delivered,450
DEL01304,ORD01304,7,Delivered,208
DEL01305,ORD01305,8,Delivered,268
DEL01306,ORD01306,14,Delivered,245
DEL01307,ORD01307,5,Delivered,311
DEL01308,ORD01308,7,Delivered,111
DEL01309,ORD01309,3,Delivered,89
DEL01310,ORD01310,10,Delivered,184
DEL01311,ORD01311,13,Delivered,348
DEL01312,ORD01312,12,Delivered,307
DEL01313,ORD01313,8,Delivered,432
DEL01314,ORD01314,9,Delayed,382
DEL01315,ORD01315,4,Delivered,92
DEL01316,ORD01316,9,Delivered,215
DEL01317,ORD01317,14,Delivered,284
DEL01318,ORD01318,7,Delayed,265
DEL01319,ORD01319,7,Delivered,107
DEL01320,ORD01320,13,Delayed,499
DEL01321,ORD01321,5,Delayed,129
DEL01322,ORD01322,5,Delivered,127
DEL01323,ORD01323,8,Delivered,337
DEL01324,ORD01324,5,Delivered,222
DEL01325,ORD01325,8,Delayed,286
DEL01326,ORD01326,8,Delivered,131
DEL01327,ORD01327,10,Delayed,257
DEL01328,ORD01328,8,Delivered,187
