order_item_id,order_id,product_id,seller_id,quantity
ITEM00517,ORD00382,PROD0013,SELL0029,3
ITEM00518,ORD04880,PROD0141,SELL0038,3
ITEM00519,ORD06987,PROD0436,SELL0196,2
ITEM00520,ORD00677,PROD0484,SELL0192,4
ITEM00521,ORD02563,PROD0255,SELL0191,4
ITEM00522,ORD02536,PROD0411,SELL0096,1
ITEM00523,ORD02684,PROD0059,SELL0231,3
ITEM00524,ORD08859,PROD0291,SELL0092,2
ITEM00525,ORD09248,PROD0359,SELL0012,3
ITEM00526,ORD03177,PROD0236,SELL0015,1
ITEM00527,ORD03717,PROD0329,SELL0245,4
ITEM00528,ORD00474,PROD0495,SELL0234,2
ITEM00529,ORD00079,PROD0344,SELL0111,2
ITEM00530,ORD04575,PROD0266,SELL0099,2
ITEM00531,ORD03727,PROD0332,SELL0239,4
ITEM00532,ORD05991,PROD0216,SELL0252,4
ITEM00533,ORD04440,PROD0479,SELL0193,4
ITEM00534,ORD08935,PROD0167,SELL0105,2
ITEM00535,ORD04544,PROD0060,SELL0151,3
ITEM00536,ORD02560,PROD0215,SELL0288,1
ITEM00537,ORD07975,PROD0226,SELL0184,4
ITEM00538,ORD04683,PROD0224,SELL0177,3
ITEM00539,ORD07193,PROD0282,SELL0191,4
ITEM00540,ORD04904,PROD0188,SELL0045,2
ITEM00541,ORD04539,PROD0071,SELL0230,2
ITEM00542,ORD04348,PROD0198,SELL0276,2
ITEM00543,ORD09167,PROD0488,SELL0186,1
ITEM00544,ORD06530,PROD0178,SELL0074,2
ITEM00545,ORD08543,PROD0252,SELL0107,3
ITEM00546,ORD01768,PROD0045,SELL0282,4
ITEM00547,ORD07874,PROD0272,SELL0202,2
ITEM00548,ORD04254,PROD0322,SELL0035,3
ITEM00549,ORD04664,PROD0287,SELL0245,4
ITEM00550,ORD07231,PROD0154,SELL0228,4
ITEM00551,ORD03225,PROD0300,SELL0229,1
ITEM00552,ORD00299,PROD0099,SELL0035,4
ITEM00553,ORD02934,PROD0255,SELL0250,4
ITEM00554,ORD00898,PROD0448,SELL0210,4
ITEM00555,ORD07178,PROD0342,SELL0145,2
ITEM00556,ORD00151,PROD0170,SELL0016,3
ITEM00557,ORD07712,PROD0274,SELL0152,4
ITEM00558,ORD02875,PROD0074,SELL0036,4
ITEM00559,ORD03429,PROD0135,SELL0209,3
ITEM00560,ORD01518,PROD0273,SELL0208,3
ITEM00561,ORD01857,PROD0178,SELL0120,1
ITEM00562,ORD02174,PROD0033,SELL0151,1
ITEM00563,ORD03825,PROD0365,SELL0267,2
ITEM00564,ORD08222,PROD0329,SELL0248,1
ITEM00565,ORD08711,PROD0384,SELL0221,4
ITEM00566,ORD05160,PROD0404,SELL0056,3
ITEM00567,ORD07155,PROD0430,SELL0210,1
ITEM00568,ORD01680,PROD0254,SELL0008,3
ITEM00569,ORD09285,PROD0122,SELL0213,4
ITEM00570,ORD00607,PROD0055,SELL0172,3
ITEM00571,ORD02703,PROD0095,SELL0199,3
ITEM00572,ORD01276,PROD0378,SELL0069,3
ITEM00573,ORD06322,PROD0490,SELL0192,3
ITEM00574,ORD02527,PROD0353,SELL0185,4
ITEM00575,ORD09196,PROD0232,SELL0101,3
ITEM00576,ORD01880,PROD0195,SELL0279,2
ITEM00577,ORD02287,PROD0003,SELL0093,2
ITEM00578,ORD07588,PROD0367,SELL0064,1
ITEM00579,ORD03512,PROD0335,SELL0042,1
ITEM00580,ORD00981,PROD0074,SELL0043,3
ITEM00581,ORD09843,PROD0266,SELL0027,1
ITEM00582,ORD08743,PROD0131,SELL0227,3
ITEM00583,ORD05454,PROD0185,SELL0229,4
ITEM00584,ORD04041,PROD0149,SELL0111,2
ITEM00585,ORD09182,PROD0093,SELL0118,1
ITEM00586,ORD03085,PROD0066,SELL0034,2
ITEM00587,ORD06814,PROD0200,SELL0298,3
ITEM00588,ORD08480,PROD0128,SELL0184,1
ITEM00589,ORD08592,PROD0140,SELL0200,4
ITEM00590,ORD03381,PROD0071,SELL0296,4
ITEM00591,ORD05172,PROD0262,SELL0140,3
ITEM00592,ORD06996,PROD0073,SELL0243,1
ITEM00593,ORD03106,PROD0239,SELL0028,2
ITEM00594,ORD04251,PROD0469,SELL0154,4
ITEM00595,ORD09997,PROD0269,SELL0142,3
ITEM00596,ORD09240,PROD0278,SELL0015,1
ITEM00597,ORD06220,PROD0205,SELL0015,3
ITEM00598,ORD07658,PROD0269,SELL0102,1
ITEM00599,ORD06827,PROD0076,SELL0218,3
ITEM00600,ORD06644,PROD0369,SELL0170,4
ITEM00601,ORD02908,PROD0138,SELL0138,3
ITEM00602,ORD06371,PROD0465,SELL0125,1
ITEM00603,ORD02332,PROD0373,SELL0272,3
ITEM00604,ORD02291,PROD0352,SELL0022,2
ITEM00605,ORD07513,PROD0157,SELL0300,2
ITEM00606,ORD09292,PROD0424,SELL0023,1
ITEM00607,ORD01311,PROD0074,SELL0071,1
ITEM00608,ORD02977,PROD0491,SELL0038,3
ITEM00609,ORD01579,PROD0071,SELL0260,3
ITEM00610,ORD01283,PROD0108,SELL0197,3
ITEM00611,ORD00526,PROD0167,SELL0149,1
ITEM00612,ORD06353,PROD0343,SELL0170,2
ITEM00613,ORD03768,PROD0251,SELL0005,1
ITEM00614,ORD08806,PROD0441,SELL0232,4
ITEM00615,ORD07801,PROD0191,SELL0040,1
ITEM00616,ORD00758,PROD0106,SELL0091,2
ITEM00617,ORD07061,PROD0014,SELL0244,2
ITEM00618,ORD04702,PROD0390,SELL0238,3
ITEM00619,ORD03930,PROD0083,SELL0219,4
ITEM00620,ORD04204,PROD0451,SELL0273,3
ITEM00621,ORD06918,PROD0140,SELL0113,1
ITEM00622,ORD01014,PROD0419,SELL0107,2
ITEM00623,ORD03577,PROD0119,SELL0279,3
ITEM00624,ORD04220,PROD0125,SELL0229,4
ITEM00625,ORD07883,PROD0121,SELL0029,3
ITEM00626,ORD08979,PROD0176,SELL0276,2
ITEM00627,ORD01265,PROD0318,SELL0217,3
ITEM00628,ORD05592,PROD0309,SELL0215,2
ITEM00629,ORD02271,PROD0139,SELL0106,1
ITEM00630,ORD02232,PROD0349,SELL0041,2
ITEM00631,ORD05829,PROD0488,SELL0188,2
ITEM00632,ORD02760,PROD0353,SELL0106,1
ITEM00633,ORD07819,PROD0279,SELL0062,3
ITEM00634,ORD01820,PROD0066,SELL0169,4
ITEM00635,ORD00340,PROD0340,SELL0212,4
ITEM00636,ORD00959,PROD0235,SELL0256,2
ITEM00637,ORD04918,PROD0130,SELL0176,3
ITEM00638,ORD07683,PROD0167,SELL0225,1
ITEM00639,ORD01690,PROD0119,SELL0057,3
ITEM00640,ORD06803,PROD0410,SELL0270,4
ITEM00641,ORD03456,PROD0060,SELL0022,2
ITEM00642,ORD04891,PROD0081,SELL0199,3
ITEM00643,ORD05199,PROD0308,SELL0220,2
ITEM00644,ORD09370,PROD0485,SELL0144,4
ITEM00645,ORD08657,PROD0147,SELL0191,2
ITEM00646,ORD01631,PROD0414,SELL0007,1
ITEM00647,ORD03152,PROD0439,SELL0178,3
ITEM00648,ORD08249,PROD0365,SELL0244,2
ITEM00649,ORD06194,PROD0098,SELL0096,4
ITEM00650,ORD05734,PROD0018,SELL0096,4
ITEM00651,ORD01163,PROD0311,SELL0080,4
ITEM00652,ORD05009,PROD0095,SELL0057,1
ITEM00653,ORD02835,PROD0121,SELL0282,4
ITEM00654,ORD02661,PROD0476,SELL0265,1
ITEM00655,ORD08006,PROD0128,SELL0223,4
ITEM00656,ORD05040,PROD0292,SELL0253,1
ITEM00657,ORD06206,PROD0333,SELL0161,1
ITEM00658,ORD01917,PROD0289,SELL0208,3
ITEM00659,ORD03615,PROD0382,SELL0123,3
ITEM00660,ORD06784,PROD0074,SELL0097,3
ITEM00661,ORD00437,PROD0089,SELL0038,1
ITEM00662,ORD01979,PROD0452,SELL0261,4
ITEM00663,ORD00088,PROD0352,SELL0023,1
ITEM00664,ORD00657,PROD0276,SELL0072,2
ITEM00665,ORD02095,PROD0029,SELL0184,2
ITEM00666,ORD02151,PROD0384,SELL0086,1
ITEM00667,ORD08877,PROD0301,SELL0121,3
ITEM00668,ORD06283,PROD0393,SELL0026,1
ITEM00669,ORD04776,PROD0218,SELL0197,1
ITEM00670,ORD07324,PROD0060,SELL0008,1
ITEM00671,ORD04686,PROD0241,SELL0275,2
ITEM00672,ORD04319,PROD0415,SELL0239,3
ITEM00673,ORD09262,PROD0315,SELL0052,1
ITEM00674,ORD07981,PROD0099,SELL0291,1
ITEM00675,ORD06426,PROD0215,SELL0166,1
ITEM00676,ORD06601,PROD0264,SELL0272,3
ITEM00677,ORD07571,PROD0368,SELL0220,1
ITEM00678,ORD02996,PROD0239,SELL0101,1
ITEM00679,ORD06959,PROD0011,SELL0123,3
ITEM00680,ORD00872,PROD0079,SELL0157,3
ITEM00681,ORD00256,PROD0202,SELL0103,2
ITEM00682,ORD07587,PROD0402,SELL0032,3
ITEM00683,ORD02532,PROD0433,SELL0141,1
ITEM00684,ORD07004,PROD0312,SELL0132,3
ITEM00685,ORD07066,PROD0460,SELL0154,4
ITEM00686,ORD08796,PROD0213,SELL0194,4
ITEM00687,ORD06498,PROD0396,SELL0131,4
ITEM00688,ORD01968,PROD0143,SELL0085,3
ITEM00689,ORD00137,PROD0009,SELL0003,1
ITEM00690,ORD01798,PROD0109,SELL0228,3
ITEM00691,ORD03136,PROD0230,SELL0262,3
ITEM00692,ORD08014,PROD0375,SELL0050,1
ITEM00693,ORD07778,PROD0124,SELL0260,2
ITEM00694,ORD03121,PROD0491,SELL0093,2
ITEM00695,ORD05327,PROD0434,SELL0278,2
ITEM00696,ORD03657,PROD0247,SELL0219,2
ITEM00697,ORD02315,PROD0446,SELL0108,2
ITEM00698,ORD04401,PROD0169,SELL0023,1
ITEM00699,ORD05609,PROD0142,SELL0061,4
ITEM00700,ORD08091,PROD0208,SELL0189,4
ITEM00701,ORD08832,PROD0216,SELL0224,1
ITEM00702,ORD00694,PROD0358,SELL0026,1
ITEM00703,ORD00312,PROD0455,SELL0180,1
ITEM00704,ORD02009,PROD0272,SELL0196,2
ITEM00705,ORD04394,PROD0256,SELL0123,2
ITEM00706,ORD03377,PROD0491,SELL0155,1
ITEM00707,ORD04673,PROD0029,SELL0066,4
ITEM00708,ORD09648,PROD0329,SELL0200,2
ITEM00709,ORD01413,PROD0492,SELL0164,3
ITEM00710,ORD05751,PROD0347,SELL0270,1
ITEM00711,ORD00310,PROD0258,SELL0247,3
ITEM00712,ORD08164,PROD0396,SELL0174,4
ITEM00713,ORD05383,PROD0051,SELL0109,1
ITEM00714,ORD08339,PROD0476,SELL0115,2
ITEM00715,ORD03156,PROD0252,SELL0028,3
ITEM00716,ORD04500,PROD0132,SELL0199,3
ITEM00717,ORD00271,PROD0054,SELL0102,1
ITEM00718,ORD04007,PROD0260,SELL0188,3
ITEM00719,ORD01789,PROD0282,SELL0159,2
ITEM00720,ORD03700,PROD0083,SELL0207,3
ITEM00721,ORD05295,PROD0233,SELL0024,1
ITEM00722,ORD07700,PROD0442,SELL0230,2
ITEM00723,ORD03745,PROD0431,SELL0250,1
ITEM00724,ORD01095,PROD0025,SELL0217,3
ITEM00725,ORD03156,PROD0206,SELL0023,3
ITEM00726,ORD04826,PROD0405,SELL0290,4
ITEM00727,ORD01359,PROD0095,SELL0243,2
ITEM00728,ORD01295,PROD0322,SELL0020,2
ITEM00729,ORD06359,PROD0085,SELL0247,4
ITEM00730,ORD05138,PROD0215,SELL0001,4
ITEM00731,ORD00362,PROD0154,SELL0060,4
ITEM00732,ORD06361,PROD0006,SELL0185,4
ITEM00733,ORD06602,PROD0443,SELL0052,1
ITEM00734,ORD09112,PROD0096,SELL0282,2
ITEM00735,ORD01425,PROD0362,SELL0009,4
ITEM00736,ORD05132,PROD0258,SELL0221,3
ITEM00737,ORD03595,PROD0185,SELL0288,2
ITEM00738,ORD00367,PROD0300,SELL0253,3
ITEM00739,ORD03658,PROD0102,SELL0194,2
ITEM00740,ORD01850,PROD0491,SELL0135,2
ITEM00741,ORD08219,PROD0323,SELL0209,1
ITEM00742,ORD08455,PROD0352,SELL0207,1
ITEM00743,ORD07781,PROD0164,SELL0203,4
ITEM00744,ORD03571,PROD0129,SELL0163,3
ITEM00745,ORD09691,PROD0492,SELL0196,3
ITEM00746,ORD02779,PROD0089,SELL0015,4
ITEM00747,ORD09303,PROD0457,SELL0294,2
ITEM00748,ORD05544,PROD0397,SELL0176,2
ITEM00749,ORD00893,PROD0006,SELL0102,3
ITEM00750,ORD08761,PROD0031,SELL0283,4
ITEM00751,ORD06034,PROD0208,SELL0126,3
ITEM00752,ORD04749,PROD0316,SELL0050,1
ITEM00753,ORD08306,PROD0266,SELL0179,2
ITEM00754,ORD04756,PROD0286,SELL0280,2
ITEM00755,ORD01400,PROD0458,SELL0096,4
ITEM00756,ORD02681,PROD0480,SELL0232,4
ITEM00757,ORD08292,PROD0402,SELL0108,3
ITEM00758,ORD00772,PROD0255,SELL0299,2
ITEM00759,ORD02256,PROD0482,SELL0257,1
ITEM00760,ORD09125,PROD0046,SELL0198,4
ITEM00761,ORD01410,PROD0461,SELL0252,4
ITEM00762,ORD01537,PROD0062,SELL0004,2
ITEM00763,ORD04662,PROD0023,SELL0090,1
ITEM00764,ORD08052,PROD0447,SELL0113,4
ITEM00765,ORD01083,PROD0256,SELL0160,3
ITEM00766,ORD07455,PROD0388,SELL0134,1
ITEM00767,ORD07762,PROD0321,SELL0034,3
ITEM00768,ORD08659,PROD0003,SELL0010,1
ITEM00769,ORD00464,PROD0385,SELL0008,1
ITEM00770,ORD03731,PROD0123,SELL0031,2
ITEM00771,ORD01925,PROD0142,SELL0281,1
ITEM00772,ORD04183,PROD0469,SELL0005,1
ITEM00773,ORD01535,PROD0373,SELL0127,2
ITEM00774,ORD01785,PROD0182,SELL0286,1
ITEM00775,ORD09507,PROD0077,SELL0239,4
ITEM00776,ORD02413,PROD0137,SELL0148,2
ITEM00777,ORD07345,PROD0364,SELL0216,3
ITEM00778,ORD05281,PROD0194,SELL0039,3
ITEM00779,ORD06985,PROD0288,SELL0294,1
ITEM00780,ORD06117,PROD0463,SELL0280,2
ITEM00781,ORD03381,PROD0467,SELL0204,3
ITEM00782,ORD07261,PROD0159,SELL0250,1
ITEM00783,ORD09676,PROD0054,SELL0150,4
ITEM00784,ORD01945,PROD0309,SELL0095,1
ITEM00785,ORD08371,PROD0404,SELL0115,2
ITEM00786,ORD08556,PROD0455,SELL0068,4
ITEM00787,ORD05695,PROD0217,SELL0063,4
ITEM00788,ORD08761,PROD0326,SELL0298,4
ITEM00789,ORD08904,PROD0455,SELL0037,2
ITEM00790,ORD06177,PROD0207,SELL0211,1
ITEM00791,ORD06309,PROD0374,SELL0294,2
ITEM00792,ORD07497,PROD0446,SELL0232,1
ITEM00793,ORD08231,PROD0416,SELL0218,4
ITEM00794,ORD05818,PROD0234,SELL0152,4
ITEM00795,ORD06082,PROD0431,SELL0231,4
ITEM00796,ORD05239,PROD0308,SELL0238,4
ITEM00797,ORD07106,PROD0247,SELL0110,1
ITEM00798,ORD00643,PROD0463,SELL0237,3
ITEM00799,ORD00557,PROD0375,SELL0211,2
ITEM00800,ORD03149,PROD0336,SELL0128,4
ITEM00801,ORD03851,PROD0429,SELL0115,2
ITEM00802,ORD04572,PROD0240,SELL0145,1
ITEM00803,ORD02879,PROD0223,SELL0256,4
ITEM00804,ORD05536,PROD0230,SELL0027,4
ITEM00805,ORD04029,PROD0331,SELL0279,3
ITEM00806,ORD04285,PROD0431,SELL0207,1
ITEM00807,ORD05889,PROD0080,SELL0042,4
ITEM00808,ORD03443,PROD0070,SELL0035,2
ITEM00809,ORD03570,PROD0002,SELL0171,4
ITEM00810,ORD09183,PROD0299,SELL0086,1
ITEM00811,ORD02694,PROD0366,SELL0081,3
ITEM00812,ORD05467,PROD0398,SELL0256,4
ITEM00813,ORD03572,PROD0029,SELL0263,2
ITEM00814,ORD08162,PROD0417,SELL0017,4
ITEM00815,ORD09806,PROD0375,SELL0299,1
ITEM00816,ORD09851,PROD0402,SELL0006,4
ITEM00817,ORD02088,PROD0097,SELL0043,3
ITEM00818,ORD04621,PROD0116,SELL0157,3
ITEM00819,ORD01291,PROD0289,SELL0252,3
ITEM00820,ORD07441,PROD0002,SELL0280,3
ITEM00821,ORD08868,PROD0381,SELL0204,4
ITEM00822,ORD02033,PROD0058,SELL0226,2
ITEM00823,ORD04803,PROD0313,SELL0271,3
ITEM00824,ORD09597,PROD0194,SELL0123,3
ITEM00825,ORD03311,PROD0217,SELL0192,1
ITEM00826,ORD04107,PROD0054,SELL0214,2
ITEM00827,ORD06420,PROD0494,SELL0234,2
ITEM00828,ORD04359,PROD0006,SELL0259,4
ITEM00829,ORD02687,PROD0287,SELL0253,1
ITEM00830,ORD01366,PROD0456,SELL0127,2
ITEM00831,ORD01656,PROD0191,SELL0204,4
ITEM00832,ORD07354,PROD0032,SELL0033,1
ITEM00833,ORD08370,PROD0239,SELL0061,4
ITEM00834,ORD01822,PROD0004,SELL0138,3
ITEM00835,ORD09997,PROD0294,SELL0082,1
ITEM00836,ORD07805,PROD0415,SELL0041,1
ITEM00837,ORD02456,PROD0089,SELL0041,2
ITEM00838,ORD01715,PROD0285,SELL0299,4
ITEM00839,ORD00531,PROD0161,SELL0018,2
ITEM00840,ORD05120,PROD0198,SELL0056,1
ITEM00841,ORD07761,PROD0122,SELL0152,1
ITEM00842,ORD07905,PROD0461,SELL0132,1
ITEM00843,ORD04569,PROD0209,SELL0177,3
ITEM00844,ORD04916,PROD0168,SELL0044,2
ITEM00845,ORD04053,PROD0441,SELL0106,3
ITEM00846,ORD05967,PROD0301,SELL0039,4
ITEM00847,ORD04943,PROD0382,SELL0045,3
ITEM00848,ORD06729,PROD0208,SELL0100,1
ITEM00849,ORD03218,PROD0196,SELL0103,2
ITEM00850,ORD08398,PROD0211,SELL0158,4
ITEM00851,ORD05453,PROD0010,SELL0028,4
ITEM00852,ORD04827,PROD0135,SELL0107,3
ITEM00853,ORD02939,PROD0461,SELL0163,1
ITEM00854,ORD01054,PROD0291,SELL0045,4
ITEM00855,ORD05995,PROD0119,SELL0204,3
ITEM00856,ORD07554,PROD0011,SELL0202,4
ITEM00857,ORD06997,PROD0433,SELL0246,4
ITEM00858,ORD08312,PROD0321,SELL0051,2
ITEM00859,ORD04338,PROD0034,SELL0159,3
ITEM00860,ORD02453,PROD0141,SELL0142,4
ITEM00861,ORD04501,PROD0395,SELL0299,1
ITEM00862,ORD05184,PROD0111,SELL0178,1
ITEM00863,ORD09352,PROD0009,SELL0136,2
ITEM00864,ORD05754,PROD0377,SELL0039,3
ITEM00865,ORD00644,PROD0486,SELL0194,2
ITEM00866,ORD09808,PROD0079,SELL0132,4
ITEM00867,ORD05964,PROD0051,SELL0105,2
ITEM00868,ORD07468,PROD0044,SELL0026,1
ITEM00869,ORD04903,PROD0317,SELL0299,1
ITEM00870,ORD02834,PROD0220,SELL0144,2
ITEM00871,ORD08462,PROD0136,SELL0242,1
ITEM00872,ORD09995,PROD0288,SELL0051,2
ITEM00873,ORD00282,PROD0186,SELL0025,1
ITEM00874,ORD06279,PROD0440,SELL0109,2
ITEM00875,ORD09283,PROD0347,SELL0078,2
ITEM00876,ORD06407,PROD0066,SELL0163,2
ITEM00877,ORD02198,PROD0447,SELL0283,4
ITEM00878,ORD05920,PROD0251,SELL0062,1
ITEM00879,ORD09954,PROD0087,SELL0151,1
ITEM00880,ORD02294,PROD0262,SELL0109,1
ITEM00881,ORD00436,PROD0219,SELL0089,2
ITEM00882,ORD08717,PROD0058,SELL0263,2
ITEM00883,ORD02785,PROD0138,SELL0187,1
ITEM00884,ORD06791,PROD0253,SELL0293,1
ITEM00885,ORD08087,PROD0231,SELL0205,1
ITEM00886,ORD09390,PROD0224,SELL0005,4
ITEM00887,ORD01399,PROD0049,SELL0242,2
ITEM00888,ORD02447,PROD0122,SELL0117,3
ITEM00889,ORD09257,PROD0063,SELL0128,2
ITEM00890,ORD05921,PROD0106,SELL0043,3
ITEM00891,ORD04051,PROD0181,SELL0222,2
ITEM00892,ORD08904,PROD0440,SELL0236,2
ITEM00893,ORD05098,PROD0182,SELL0012,3
ITEM00894,ORD00460,PROD0295,SELL0130,1
ITEM00895,ORD04366,PROD0407,SELL0229,4
ITEM00896,ORD01476,PROD0388,SELL0220,2
ITEM00897,ORD08714,PROD0342,SELL0276,2
ITEM00898,ORD01271,PROD0275,SELL0066,3
ITEM00899,ORD04677,PROD0198,SELL0281,2
ITEM00900,ORD01586,PROD0205,SELL0100,4
ITEM00901,ORD02133,PROD0307,SELL0250,1
ITEM00902,ORD03473,PROD0268,SELL0221,3
ITEM00903,ORD07196,PROD0450,SELL0119,2
ITEM00904,ORD02661,PROD0112,SELL0072,2
ITEM00905,ORD04133,PROD0082,SELL0222,2
ITEM00906,ORD07422,PROD0446,SELL0285,2
ITEM00907,ORD06435,PROD0263,SELL0041,2
ITEM00908,ORD05578,PROD0129,SELL0054,3
ITEM00909,ORD05610,PROD0070,SELL0267,4
ITEM00910,ORD08872,PROD0144,SELL0245,3
ITEM00911,ORD00122,PROD0143,SELL0133,4
ITEM00912,ORD04638,PROD0357,SELL0047,4
ITEM00913,ORD06952,PROD0160,SELL0110,3
ITEM00914,ORD04405,PROD0040,SELL0002,3
ITEM00915,ORD07508,PROD0301,SELL0154,1
ITEM00916,ORD06336,PROD0354,SELL0165,2
ITEM00917,ORD05732,PROD0112,SELL0091,2
ITEM00918,ORD02101,PROD0138,SELL0154,3
ITEM00919,ORD08809,PROD0387,SELL0119,3
ITEM00920,ORD06132,PROD0061,SELL0296,3
ITEM00921,ORD05231,PROD0471,SELL0003,4
ITEM00922,ORD07911,PROD0163,SELL0136,4
ITEM00923,ORD02233,PROD0368,SELL0279,1
ITEM00924,ORD05280,PROD0343,SELL0231,1
ITEM00925,ORD07012,PROD0217,SELL0092,3
ITEM00926,ORD00009,PROD0054,SELL0220,2
ITEM00927,ORD03068,PROD0014,SELL0154,2
ITEM00928,ORD07350,PROD0228,SELL0064,3
ITEM00929,ORD04674,PROD0281,SELL0244,2
ITEM00930,ORD04617,PROD0266,SELL0129,2
ITEM00931,ORD07040,PROD0060,SELL0179,2
ITEM00932,ORD08501,PROD0447,SELL0122,1
ITEM00933,ORD05288,PROD0385,SELL0218,2
ITEM00934,ORD00842,PROD0441,SELL0287,1
ITEM00935,ORD08335,PROD0090,SELL0011,4
ITEM00936,ORD08229,PROD0438,SELL0003,2
ITEM00937,ORD02803,PROD0019,SELL0298,2
ITEM00938,ORD05840,PROD0091,SELL0059,1
ITEM00939,ORD09722,PROD0141,SELL0074,2
ITEM00940,ORD05661,PROD0348,SELL0133,4
ITEM00941,ORD09256,PROD0042,SELL0109,1
ITEM00942,ORD02570,PROD0251,SELL0298,2
ITEM00943,ORD09626,PROD0434,SELL0298,1
ITEM00944,ORD02745,PROD0162,SELL0045,1
ITEM00945,ORD00254,PROD0408,SELL0086,2
ITEM00946,ORD07852,PROD0307,SELL0288,2
ITEM00947,ORD05917,PROD0429,SELL0238,2
ITEM00948,ORD05456,PROD0404,SELL0129,2
ITEM00949,ORD02767,PROD0221,SELL0018,2
ITEM00950,ORD02920,PROD0431,SELL0088,3
ITEM00951,ORD00806,PROD0283,SELL0003,4
ITEM00952,ORD07760,PROD0329,SELL0017,1
ITEM00953,ORD03818,PROD0247,SELL0274,1
ITEM00954,ORD08040,PROD0055,SELL0178,1
ITEM00955,ORD06223,PROD0278,SELL0168,2
ITEM00956,ORD04812,PROD0196,SELL0007,3
ITEM00957,ORD09436,PROD0083,SELL0026,3
ITEM00958,ORD01919,PROD0485,SELL0184,1
ITEM00959,ORD03061,PROD0072,SELL0262,4
ITEM00960,ORD06279,PROD0493,SELL0024,1
ITEM00961,ORD09381,PROD0299,SELL0234,3
ITEM00962,ORD09468,PROD0144,SELL0057,1
ITEM00963,ORD07243,PROD0057,SELL0192,1
ITEM00964,ORD03846,PROD0208,SELL0152,4
ITEM00965,ORD04065,PROD0242,SELL0065,3
ITEM00966,ORD00351,PROD0387,SELL0055,2
ITEM00967,ORD05179,PROD0309,SELL0295,4
ITEM00968,ORD08293,PROD0143,SELL0267,2
ITEM00969,ORD04409,PROD0390,SELL0118,2
ITEM00970,ORD09247,PROD0477,SELL0227,4
ITEM00971,ORD08033,PROD0039,SELL0172,3
ITEM00972,ORD03017,PROD0415,SELL0291,3
ITEM00973,ORD09748,PROD0389,SELL0166,4
ITEM00974,ORD01339,PROD0404,SELL0298,3
ITEM00975,ORD07198,PROD0344,SELL0255,1
ITEM00976,ORD00729,PROD0240,SELL0046,1
ITEM00977,ORD00772,PROD0119,SELL0188,2
ITEM00978,ORD03588,PROD0206,SELL0115,3
ITEM00979,ORD02434,PROD0059,SELL0241,2
ITEM00980,ORD03310,PROD0137,SELL0006,3
ITEM00981,ORD01420,PROD0191,SELL0165,4
ITEM00982,ORD06889,PROD0127,SELL0057,3
ITEM00983,ORD03625,PROD0278,SELL0239,1
ITEM00984,ORD06151,PROD0057,SELL0033,3
ITEM00985,ORD04980,PROD0075,SELL0060,1
ITEM00986,ORD08552,PROD0390,SELL0257,3
ITEM00987,ORD04208,PROD0306,SELL0059,2
ITEM00988,ORD06331,PROD0167,SELL0298,3
ITEM00989,ORD01927,PROD0244,SELL0106,2
ITEM00990,ORD06454,PROD0335,SELL0200,4
ITEM00991,ORD05005,PROD0281,SELL0062,3
ITEM00992,ORD03655,PROD0046,SELL0112,4
ITEM00993,ORD04324,PROD0012,SELL0001,1
ITEM00994,ORD09287,PROD0280,SELL0030,1
ITEM00995,ORD01762,PROD0003,SELL0210,2
ITEM00996,ORD09097,PROD0085,SELL0093,3
ITEM00997,ORD04447,PROD0121,SELL0082,4
ITEM00998,ORD05691,PROD0396,SELL0136,3
ITEM00999,ORD01316,PROD0342,SELL0264,1
ITEM01000,ORD09491,PROD0250,SELL0257,3
ITEM01001,ORD05337,PROD0034,SELL0231,1
ITEM01002,ORD05675,PROD0146,SELL0123,4
ITEM01003,ORD09489,PROD0286,SELL0021,2
ITEM01004,ORD04420,PROD0188,SELL0132,2
ITEM01005,ORD00469,PROD0500,SELL0146,3
ITEM01006,ORD00810,PROD0269,SELL0024,1
ITEM01007,ORD00549,PROD0490,SELL0003,4
ITEM01008,ORD09611,PROD0167,SELL0206,1
ITEM01009,ORD09878,PROD0275,SELL0111,2
ITEM01010,ORD03124,PROD0044,SELL0204,4
ITEM01011,ORD09652,PROD0492,SELL0087,4
ITEM01012,ORD06305,PROD0148,SELL0009,2
ITEM01013,ORD00790,PROD0229,SELL0178,1
ITEM01014,ORD05518,PROD0289,SELL0295,1
ITEM01015,ORD07056,PROD0143,SELL0011,1
ITEM01016,ORD00987,PROD0193,SELL0230,1
ITEM01017,ORD00941,PROD0295,SELL0054,4
ITEM01018,ORD06158,PROD0190,SELL0051,1
ITEM01019,ORD05342,PROD0310,SELL0084,1
ITEM01020,ORD08853,PROD0196,SELL0169,2
ITEM01021,ORD08173,PROD0149,SELL0297,3
ITEM01022,ORD05798,PROD0354,SELL0183,2
ITEM01023,ORD09732,PROD0097,SELL0044,3
ITEM01024,ORD07121,PROD0198,SELL0171,3
ITEM01025,ORD09253,PROD0494,SELL0126,3
ITEM01026,ORD07574,PROD0490,SELL0262,1
ITEM01027,ORD02422,PROD0394,SELL0211,1
ITEM01028,ORD00119,PROD0241,SELL0286,4
ITEM01029,ORD03905,PROD0091,SELL0031,1
ITEM01030,ORD09802,PROD0238,SELL0021,2
ITEM01031,ORD00375,PROD0252,SELL0269,1
ITEM01032,ORD07607,PROD0379,SELL0217,2
ITEM01033,ORD04090,PROD0494,SELL0089,3
